,FM_cleanml017_faulty
MM_cleanml017_change_weights_initialisation_mutated0_MP_random_uniform_2,0.6184 (reliable)
MM_cleanml017_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6440 (reliable)
MM_cleanml017_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.6117 (reliable)
MM_cleanml017_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6424 (reliable)
MM_cleanml017_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.6239 (reliable)
MM_cleanml017_change_weights_initialisation_mutated0_MP_zeros_1,0.2332 (reliable)
MM_cleanml017_change_weights_initialisation_mutated0_MP_zeros_2,0.6136 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_12.38,0.5858 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_24.75,0.5734 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_3.1,0.6230 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_37.12,0.5195 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_43.31,0.5103 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_46.41,0.4944 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_49.5,0.4972 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_6.19,0.5665 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_9.29,0.6057 (reliable)
MM_cleanml017_delete_training_data_mutated0_MP_99,0.2473 (reliable)
MM_cleanml017_disable_batching_mutated0_MP,0.4297 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_100,0.1001 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_12.5,0.5747 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_25.0,0.4977 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_3.12,0.5830 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_50.0,0.2873 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_6.25,0.5719 (reliable)
MM_cleanml017_make_output_classes_overlap_mutated0_MP_9.38,0.5922 (reliable)
MM_cleanml017_remove_activation_function_mutated0_MP_1,0.3292 (reliable)
MM_cleanml017_remove_activation_function_mutated0_MP_2,0.3458 (reliable)
MM_cleanml017_remove_bias_mutated0_MP_1,0.6247 (reliable)
MM_cleanml017_remove_bias_mutated0_MP_2,0.6181 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_100,0.2341 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_12.5,0.6054 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_18.75,0.5800 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_21.88,0.5570 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_25.0,0.5364 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_37.5,0.4674 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_43.75,0.4307 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_46.88,0.4203 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_50.0,0.4223 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_62.5,0.3304 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_68.75,0.3210 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_71.88,0.3193 (reliable)
MM_cleanml017_unbalance_train_data_mutated0_MP_75.0,0.2967 (reliable)
