,FM_cleanml004_faulty
MM_cleanml004_GF_0.01_1,0.3247 (reliable)
MM_cleanml004_GF_0.1_1,0.3690 (reliable)
MM_cleanml004_GF_0.2_1,0.3730 (reliable)
MM_cleanml004_GF_0.6_1,0.2935 (reliable)
MM_cleanml004_GF_1.0_1,0.1851 (reliable)
MM_cleanml004_LA_0.01_1,0.0926 (reliable)
MM_cleanml004_NAI_0.01_1,0.4365 (reliable)
MM_cleanml004_NAI_0.1_1,0.0678 (reliable)
MM_cleanml004_NEB_0.01_1,0.5405 (reliable)
MM_cleanml004_NEB_0.1_1,0.3655 (reliable)
MM_cleanml004_NEB_0.2_1,0.1901 (reliable)
MM_cleanml004_NS_0.01_1,0.4560 (reliable)
MM_cleanml004_NS_0.1_1,0.3556 (reliable)
MM_cleanml004_NS_0.2_1,0.1456 (reliable)
MM_cleanml004_WS_0.01_1,0.6145 (reliable)
MM_cleanml004_WS_0.2_1,0.4315 (reliable)
