,FM_deepfd002_faulty
MM_deepfd002_change_activation_function_mutated0_MP_sigmoid_1,0.0577 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_sigmoid_3,0.0652 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_sigmoid_5,0.4825 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softmax_1,0.0081 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softmax_3,0.0081 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softmax_5,0.5070 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softplus_1,0.1073 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softplus_3,0.1815 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softplus_5,0.0136 (unreliable)
MM_deepfd002_change_activation_function_mutated0_MP_softsign_1,0.3185 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softsign_3,0.3386 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_softsign_5,0.0079 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_tanh_1,0.3902 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_tanh_3,0.4113 (reliable)
MM_deepfd002_change_activation_function_mutated0_MP_tanh_5,0.0092 (unreliable)
MM_deepfd002_change_batch_size_mutated0_MP_1000_1000,0.5373 (reliable)
MM_deepfd002_change_batch_size_mutated0_MP_4000_4000,0.1516 (reliable)
MM_deepfd002_change_batch_size_mutated0_MP_500_500,0.3351 (reliable)
MM_deepfd002_change_batch_size_mutated0_MP_8000_8000,0.0691 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.125_0.125_2,0.4696 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.125_0.125_4,0.5401 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.25_0.25_2,0.5136 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.25_0.25_4,0.5120 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.75_0.75_2,0.3677 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.75_0.75_4,0.3307 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.9_0.9_2,0.2037 (reliable)
MM_deepfd002_change_dropout_rate_mutated0_MP_0.9_0.9_4,0.2223 (reliable)
MM_deepfd002_change_epochs_mutated0_MP_1,0.0301 (reliable)
MM_deepfd002_change_epochs_mutated0_MP_6,0.2055 (reliable)
MM_deepfd002_change_epochs_mutated0_MP_8,0.3192 (reliable)
MM_deepfd002_change_epochs_mutated0_MP_9,0.4467 (reliable)
MM_deepfd002_change_label_mutated0_MP_100,0.0216 (reliable)
MM_deepfd002_change_label_mutated0_MP_12.5,0.4504 (reliable)
MM_deepfd002_change_label_mutated0_MP_18.75,0.4103 (reliable)
MM_deepfd002_change_label_mutated0_MP_21.88,0.3857 (reliable)
MM_deepfd002_change_label_mutated0_MP_25.0,0.3708 (reliable)
MM_deepfd002_change_label_mutated0_MP_28.12,0.3905 (reliable)
MM_deepfd002_change_label_mutated0_MP_31.25,0.3464 (reliable)
MM_deepfd002_change_label_mutated0_MP_37.5,0.2945 (reliable)
MM_deepfd002_change_label_mutated0_MP_40.62,0.2857 (reliable)
MM_deepfd002_change_label_mutated0_MP_43.75,0.2627 (reliable)
MM_deepfd002_change_label_mutated0_MP_46.88,0.2486 (reliable)
MM_deepfd002_change_label_mutated0_MP_50.0,0.2057 (reliable)
MM_deepfd002_change_learning_rate_mutated0_MP_False_0.001,0.0202 (reliable)
MM_deepfd002_change_learning_rate_mutated0_MP_False_0.0255,0.1747 (reliable)
MM_deepfd002_change_learning_rate_mutated0_MP_False_0.0377,0.3281 (reliable)
MM_deepfd002_change_learning_rate_mutated0_MP_False_0.0439,0.4157 (reliable)
MM_deepfd002_change_learning_rate_mutated0_MP_False_0.047,0.4577 (reliable)
MM_deepfd002_change_learning_rate_mutated0_MP_False_0.0478,0.5020 (reliable)
MM_deepfd002_change_learning_rate_mutated0_MP_False_0.0485,0.5179 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_categorical_crossentropy,0.2103 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_categorical_hinge,0.3276 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_cosine_similarity,0.3872 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_hinge,0.0081 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_huber_loss,0.0494 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0120 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_logcosh,0.0235 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_mean_absolute_error,0.0081 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0077 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_mean_squared_error,0.0963 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0368 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_poisson,0.3617 (reliable)
MM_deepfd002_change_loss_function_mutated0_MP_squared_hinge,0.0084 (reliable)
MM_deepfd002_change_optimisation_function_mutated0_MP_adadelta,0.0084 (reliable)
MM_deepfd002_change_optimisation_function_mutated0_MP_adagrad,0.0099 (reliable)
MM_deepfd002_change_optimisation_function_mutated0_MP_adam,0.1103 (reliable)
MM_deepfd002_change_optimisation_function_mutated0_MP_adamax,0.2067 (reliable)
MM_deepfd002_change_optimisation_function_mutated0_MP_nadam,0.1419 (reliable)
MM_deepfd002_change_optimisation_function_mutated0_MP_rmsprop,0.1211 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_constant_1,0.0081 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_constant_3,0.0081 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_constant_5,0.1451 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5330 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.5314 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.4935 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5163 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.5180 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.5318 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_he_normal_1,0.4583 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_he_normal_3,0.5714 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_he_normal_5,0.5286 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_he_uniform_1,0.4620 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_he_uniform_3,0.5543 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_he_uniform_5,0.5289 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_identity_1,0.2504 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_identity_3,0.4268 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_identity_5,0.1496 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5652 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.4608 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.3960 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5549 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.4308 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.3581 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_ones_1,0.0083 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_ones_3,0.0081 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_ones_5,0.0081 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_orthogonal_1,0.4433 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_orthogonal_3,0.4113 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_orthogonal_5,0.3687 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_random_normal_1,0.5478 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_random_normal_3,0.5981 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_random_normal_5,0.4688 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5459 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_random_uniform_3,0.6269 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_random_uniform_5,0.2831 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5951 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.6330 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.3961 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.5584 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.4497 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.3541 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_zeros_1,0.0081 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_zeros_3,0.0081 (reliable)
MM_deepfd002_change_weights_initialisation_mutated0_MP_zeros_5,0.1485 (reliable)
MM_deepfd002_delete_training_data_mutated0_MP_12.38,0.4733 (reliable)
MM_deepfd002_delete_training_data_mutated0_MP_24.75,0.3188 (reliable)
MM_deepfd002_delete_training_data_mutated0_MP_49.5,0.1641 (reliable)
MM_deepfd002_delete_training_data_mutated0_MP_6.19,0.5273 (reliable)
MM_deepfd002_delete_training_data_mutated0_MP_9.29,0.4483 (reliable)
MM_deepfd002_delete_training_data_mutated0_MP_99,0.0116 (reliable)
MM_deepfd002_disable_batching_mutated0_MP,0.0138 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_100,0.0444 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_25.0,0.4486 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_37.5,0.3945 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_40.62,0.3840 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_43.75,0.3725 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_50.0,0.3374 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_53.12,0.3587 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_56.25,0.3170 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_62.5,0.2921 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_65.62,0.2668 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_68.75,0.2689 (reliable)
MM_deepfd002_make_output_classes_overlap_mutated0_MP_75.0,0.2114 (reliable)
MM_deepfd002_remove_activation_function_mutated0_MP_1,0.4028 (reliable)
MM_deepfd002_remove_activation_function_mutated0_MP_3,0.4126 (reliable)
MM_deepfd002_remove_activation_function_mutated0_MP_5,0.0078 (reliable)
MM_deepfd002_remove_bias_mutated0_MP_1,0.5107 (reliable)
MM_deepfd002_remove_bias_mutated0_MP_3,0.4695 (reliable)
MM_deepfd002_remove_bias_mutated0_MP_5,0.5540 (reliable)
MM_deepfd002_unbalance_train_data_mutated0_MP_100,0.0109 (reliable)
MM_deepfd002_unbalance_train_data_mutated0_MP_12.5,0.4431 (reliable)
MM_deepfd002_unbalance_train_data_mutated0_MP_25.0,0.2706 (reliable)
MM_deepfd002_unbalance_train_data_mutated0_MP_3.12,0.4895 (reliable)
MM_deepfd002_unbalance_train_data_mutated0_MP_50.0,0.1240 (reliable)
MM_deepfd002_unbalance_train_data_mutated0_MP_6.25,0.4640 (reliable)
