,FM_deepfd022_faulty
MM_deepfd022_add_noise_mutated0_MP_100,0.5000 (reliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_1,0.9124 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_3,0.5402 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_5,0.5533 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_1,0.7589 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_3,0.0000 (reliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_5,0.7070 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_1,0.5931 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_3,0.5929 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_5,0.6528 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_elu_2,0.7195 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_elu_4,0.4647 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_elu_6,0.8185 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_exponential_2,0.8328 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_exponential_4,0.8427 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_exponential_6,0.8099 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_2,0.1916 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_4,0.7975 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_6,0.6026 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_linear_2,0.7292 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_linear_4,0.6582 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_linear_6,0.5424 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_relu_2,0.9145 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_relu_4,0.5019 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_relu_6,0.2582 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_selu_2,0.7452 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_selu_4,0.7094 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_selu_6,0.4894 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_2,0.5420 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_4,0.7654 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_6,0.6522 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softmax_2,0.7783 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softmax_4,0.6387 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softmax_6,1.0000 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softplus_2,0.9819 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softplus_4,0.6293 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softplus_6,0.6766 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softsign_2,0.8043 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softsign_4,0.5314 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softsign_6,0.5802 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_tanh_2,0.3425 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_tanh_4,0.6765 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_tanh_6,0.3229 (reliable)
MM_deepfd022_change_batch_size_mutated0_MP_2_2,0.7657 (unreliable)
MM_deepfd022_change_batch_size_mutated0_MP_4_4,0.6593 (unreliable)
MM_deepfd022_change_epochs_mutated0_MP_1,0.6198 (unreliable)
MM_deepfd022_change_label_mutated0_MP_100,0.5300 (unreliable)
MM_deepfd022_change_learning_rate_mutated0_MP_False_0.0001,0.8172 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_categorical_crossentropy,0.0000 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_categorical_hinge,0.3682 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_hinge,0.7440 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_huber_loss,0.5261 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_kullback_leibler_divergence,1.0000 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_logcosh,0.4198 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_absolute_error,0.5897 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0000 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_squared_error,0.7435 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0326 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_poisson,0.3959 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_squared_hinge,0.0000 (reliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_adadelta,0.7024 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_adagrad,0.9208 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_adamax,0.6298 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_nadam,0.7785 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_rmsprop,0.5824 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_sgd,0.4979 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_1,0.1973 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_3,0.7783 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_5,0.4434 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5891 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.6983 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.7057 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7265 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.7589 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.5820 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_1,0.6330 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_3,0.4292 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_5,0.6043 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_uniform_1,0.7088 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_uniform_3,0.5794 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_uniform_5,0.6583 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_identity_1,0.4271 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_identity_3,0.4213 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_identity_5,0.8172 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.4818 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.6700 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.5483 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6858 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.6968 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.7889 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_ones_1,0.5709 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_ones_3,0.5556 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_ones_5,0.5635 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7700 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_orthogonal_3,0.6325 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_orthogonal_5,0.5672 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_normal_1,0.8921 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_normal_3,0.6800 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_normal_5,0.3958 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0492 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_uniform_3,0.6013 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_random_uniform_5,0.7365 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3695 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.6722 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.6357 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6367 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.6105 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.5324 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_zeros_1,0.6943 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_zeros_3,1.0000 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_zeros_5,0.7930 (unreliable)
MM_deepfd022_delete_training_data_mutated0_MP_99,0.6307 (unreliable)
MM_deepfd022_disable_batching_mutated0_MP,0.8053 (unreliable)
MM_deepfd022_make_output_classes_overlap_mutated0_MP_100,0.7106 (unreliable)
MM_deepfd022_remove_activation_function_mutated0_MP_2,0.6606 (unreliable)
MM_deepfd022_remove_activation_function_mutated0_MP_4,0.2437 (reliable)
MM_deepfd022_remove_activation_function_mutated0_MP_6,0.4657 (reliable)
MM_deepfd022_remove_bias_mutated0_MP_1,0.7716 (unreliable)
MM_deepfd022_remove_bias_mutated0_MP_3,0.6569 (unreliable)
MM_deepfd022_remove_bias_mutated0_MP_5,0.7507 (unreliable)
MM_deepfd022_unbalance_train_data_mutated0_MP_100,0.5470 (unreliable)
MM_deepfd022_unbalance_train_data_mutated0_MP_50.0,0.6943 (unreliable)
MM_deepfd022_unbalance_train_data_mutated0_MP_75.0,0.7783 (unreliable)
MM_deepfd022_unbalance_train_data_mutated0_MP_87.5,0.8028 (unreliable)
MM_deepfd022_unbalance_train_data_mutated0_MP_93.75,0.5533 (unreliable)
MM_deepfd022_unbalance_train_data_mutated0_MP_96.88,0.7845 (unreliable)
