,FM_cleanml009_faulty
MM_cleanml009_GF_0.01_1,0.1063 (reliable)
MM_cleanml009_GF_0.1_1,0.0880 (reliable)
MM_cleanml009_GF_0.2_1,0.0999 (reliable)
MM_cleanml009_GF_0.6_1,0.0983 (reliable)
MM_cleanml009_GF_1.0_1,0.1003 (reliable)
MM_cleanml009_LA_0.01_1,0.2218 (reliable)
MM_cleanml009_NAI_0.01_1,0.4356 (reliable)
MM_cleanml009_NAI_0.1_1,0.1820 (reliable)
MM_cleanml009_NEB_0.01_1,0.7786 (reliable)
MM_cleanml009_NEB_0.1_1,0.5079 (reliable)
MM_cleanml009_NS_0.01_1,0.3919 (reliable)
MM_cleanml009_NS_0.1_1,0.3650 (reliable)
MM_cleanml009_NS_0.2_1,0.2478 (reliable)
MM_cleanml009_WS_0.01_1,0.5274 (reliable)
MM_cleanml009_WS_0.2_1,0.2805 (reliable)
