,FM_deepfd002_faulty
MM_deepfd002_original0_GF_0.01_1,0.4791 (reliable)
MM_deepfd002_original0_LA_0.01_1,0.0398 (unreliable)
MM_deepfd002_original0_LD_0.01_1,0.4655 (reliable)
MM_deepfd002_original0_LR_0.01_1,0.4655 (reliable)
MM_deepfd002_original0_NAI_0.01_1,0.4981 (reliable)
MM_deepfd002_original0_NEB_0.01_1,0.4229 (reliable)
MM_deepfd002_original0_NS_0.01_1,0.0972 (reliable)
MM_deepfd002_original0_WS_0.01_1,0.4545 (reliable)
MM_deepfd002_original1_GF_0.01_1,0.4578 (reliable)
MM_deepfd002_original1_LA_0.01_1,0.0217 (unreliable)
MM_deepfd002_original1_LD_0.01_1,0.4109 (reliable)
MM_deepfd002_original1_LR_0.01_1,0.4109 (reliable)
MM_deepfd002_original1_NAI_0.01_1,0.4661 (reliable)
MM_deepfd002_original1_NEB_0.01_1,0.4506 (reliable)
MM_deepfd002_original1_NS_0.01_1,0.0719 (reliable)
MM_deepfd002_original1_WS_0.01_1,0.2641 (reliable)
MM_deepfd002_original2_GF_0.01_1,0.4922 (reliable)
MM_deepfd002_original2_LA_0.01_1,0.4489 (reliable)
MM_deepfd002_original2_LD_0.01_1,0.4400 (reliable)
MM_deepfd002_original2_LR_0.01_1,0.4400 (reliable)
MM_deepfd002_original2_NAI_0.01_1,0.0287 (reliable)
MM_deepfd002_original2_NEB_0.01_1,0.4658 (reliable)
MM_deepfd002_original2_NS_0.01_1,0.1002 (reliable)
MM_deepfd002_original2_WS_0.01_1,0.5121 (reliable)
MM_deepfd002_original3_GF_0.01_1,0.4476 (reliable)
MM_deepfd002_original3_LA_0.01_1,0.0259 (reliable)
MM_deepfd002_original3_LD_0.01_1,0.4424 (reliable)
MM_deepfd002_original3_LR_0.01_1,0.4424 (reliable)
MM_deepfd002_original3_NAI_0.01_1,0.4299 (reliable)
MM_deepfd002_original3_NEB_0.01_1,0.5357 (reliable)
MM_deepfd002_original3_NS_0.01_1,0.0923 (reliable)
MM_deepfd002_original3_WS_0.01_1,0.4853 (reliable)
MM_deepfd002_original4_GF_0.01_1,0.4095 (reliable)
MM_deepfd002_original4_LA_0.01_1,0.0295 (unreliable)
MM_deepfd002_original4_LD_0.01_1,0.3533 (reliable)
MM_deepfd002_original4_LR_0.01_1,0.3533 (reliable)
MM_deepfd002_original4_NAI_0.01_1,0.4263 (reliable)
MM_deepfd002_original4_NEB_0.01_1,0.2591 (reliable)
MM_deepfd002_original4_NS_0.01_1,0.4367 (reliable)
MM_deepfd002_original4_WS_0.01_1,0.4336 (reliable)
