,FM_cleanml004_faulty
MM_cleanml004_original0_GF_0.01_1,0.5698 (reliable)
MM_cleanml004_original0_LA_0.01_1,0.1177 (reliable)
MM_cleanml004_original0_NAI_0.01_1,0.4227 (reliable)
MM_cleanml004_original0_NEB_0.01_1,0.5538 (reliable)
MM_cleanml004_original0_NS_0.01_1,0.5243 (reliable)
MM_cleanml004_original0_WS_0.01_1,0.5600 (reliable)
MM_cleanml004_original1_GF_0.01_1,0.3745 (reliable)
MM_cleanml004_original1_LA_0.01_1,0.1479 (reliable)
MM_cleanml004_original1_NAI_0.01_1,0.2500 (reliable)
MM_cleanml004_original1_NEB_0.01_1,0.3692 (reliable)
MM_cleanml004_original1_NS_0.01_1,0.4426 (reliable)
MM_cleanml004_original1_WS_0.01_1,0.4055 (reliable)
MM_cleanml004_original2_GF_0.01_1,0.4369 (reliable)
MM_cleanml004_original2_LA_0.01_1,0.1573 (reliable)
MM_cleanml004_original2_NAI_0.01_1,0.3463 (reliable)
MM_cleanml004_original2_NEB_0.01_1,0.4160 (reliable)
MM_cleanml004_original2_NS_0.01_1,0.4196 (reliable)
MM_cleanml004_original2_WS_0.01_1,0.4868 (reliable)
MM_cleanml004_original3_GF_0.01_1,0.3333 (reliable)
MM_cleanml004_original3_LA_0.01_1,0.1188 (reliable)
MM_cleanml004_original3_NAI_0.01_1,0.3404 (reliable)
MM_cleanml004_original3_NEB_0.01_1,0.3500 (reliable)
MM_cleanml004_original3_NS_0.01_1,0.4507 (reliable)
MM_cleanml004_original3_WS_0.01_1,0.3482 (reliable)
MM_cleanml004_original4_GF_0.01_1,0.5240 (reliable)
MM_cleanml004_original4_LA_0.01_1,0.1527 (reliable)
MM_cleanml004_original4_NAI_0.01_1,0.4018 (reliable)
MM_cleanml004_original4_NEB_0.01_1,0.5185 (reliable)
MM_cleanml004_original4_NS_0.01_1,0.4931 (reliable)
MM_cleanml004_original4_WS_0.01_1,0.4406 (reliable)
