,FM_deeplocalize034_faulty
MM_deeplocalize034_GF_0.01_1,1.0000 (unreliable)
MM_deeplocalize034_GF_0.1_1,0.6842 (unreliable)
MM_deeplocalize034_GF_0.2_1,0.7778 (unreliable)
MM_deeplocalize034_GF_0.6_1,0.6782 (unreliable)
MM_deeplocalize034_GF_1.0_1,0.6512 (unreliable)
MM_deeplocalize034_LA_0.01_1,0.8864 (unreliable)
MM_deeplocalize034_NAI_0.01_1,0.8529 (unreliable)
MM_deeplocalize034_NAI_0.1_1,0.5696 (unreliable)
MM_deeplocalize034_NAI_0.2_1,0.5906 (unreliable)
MM_deeplocalize034_NEB_0.01_1,0.8667 (unreliable)
MM_deeplocalize034_NEB_0.1_1,0.7333 (unreliable)
MM_deeplocalize034_NEB_0.2_1,0.6838 (unreliable)
MM_deeplocalize034_NS_0.01_1,0.7391 (unreliable)
MM_deeplocalize034_WS_0.01_1,0.6429 (unreliable)
MM_deeplocalize034_WS_0.2_1,0.6387 (unreliable)
