,FM_cleanml005_faulty
MM_cleanml005_GF_0.01_1,0.2038 (reliable)
MM_cleanml005_GF_0.1_1,0.2579 (reliable)
MM_cleanml005_GF_0.2_1,0.6535 (unreliable)
MM_cleanml005_GF_0.6_1,0.3688 (unreliable)
MM_cleanml005_GF_1.0_1,0.2705 (reliable)
MM_cleanml005_LA_0.01_1,0.0231 (reliable)
MM_cleanml005_NAI_0.01_1,0.3316 (reliable)
MM_cleanml005_NAI_0.1_1,0.1388 (reliable)
MM_cleanml005_NEB_0.01_1,0.6957 (reliable)
MM_cleanml005_NEB_0.1_1,0.4004 (reliable)
MM_cleanml005_NS_0.01_1,0.3077 (reliable)
MM_cleanml005_NS_0.1_1,0.1900 (reliable)
MM_cleanml005_WS_0.01_1,0.7021 (reliable)
MM_cleanml005_WS_0.1_1,0.3021 (reliable)
MM_cleanml005_WS_0.2_1,0.4455 (reliable)
