,FM_deepfd026_faulty
MM_deepfd026_add_noise_mutated0_MP_100,0.8182 (reliable)
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_1,1.0000 (reliable)
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_3,0.6000 (reliable)
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_l2_1,0.9495 (reliable)
MM_deepfd026_add_weights_regularisation_mutated0_MP_l1_l2_3,0.8925 (reliable)
MM_deepfd026_add_weights_regularisation_mutated0_MP_l2_1,0.8472 (reliable)
MM_deepfd026_add_weights_regularisation_mutated0_MP_l2_3,0.4474 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_elu_2,1.0000 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_elu_3,0.8353 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_exponential_2,0.8000 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_exponential_3,0.7879 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4595 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_hard_sigmoid_3,0.7692 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_linear_2,1.0000 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_linear_3,0.6514 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_relu_2,0.3333 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_relu_3,0.6031 (unreliable)
MM_deepfd026_change_activation_function_mutated0_MP_selu_2,0.8750 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_selu_3,0.9949 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_sigmoid_2,0.8108 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_sigmoid_3,0.6154 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_softmax_2,0.7576 (unreliable)
MM_deepfd026_change_activation_function_mutated0_MP_softmax_3,0.7857 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_softplus_2,0.5000 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_softplus_3,0.4800 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_softsign_2,0.8000 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_softsign_3,0.6807 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_tanh_2,0.6667 (reliable)
MM_deepfd026_change_activation_function_mutated0_MP_tanh_3,0.7451 (reliable)
MM_deepfd026_change_batch_size_mutated0_MP_125_125,1.0000 (reliable)
MM_deepfd026_change_batch_size_mutated0_MP_250_250,1.0000 (reliable)
MM_deepfd026_change_epochs_mutated0_MP_1,0.9721 (reliable)
MM_deepfd026_change_label_mutated0_MP_100,0.1993 (reliable)
MM_deepfd026_change_label_mutated0_MP_12.5,0.2096 (reliable)
MM_deepfd026_change_label_mutated0_MP_25.0,0.2173 (reliable)
MM_deepfd026_change_label_mutated0_MP_50.0,0.2484 (reliable)
MM_deepfd026_change_label_mutated0_MP_6.25,0.9371 (reliable)
MM_deepfd026_change_label_mutated0_MP_9.38,0.2463 (reliable)
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0001,0.9340 (reliable)
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0006,0.9640 (reliable)
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0008,0.6735 (reliable)
MM_deepfd026_change_learning_rate_mutated0_MP_False_0.0009,0.7586 (reliable)
MM_deepfd026_change_loss_function_mutated0_MP_binary_crossentropy,0.7320 (reliable)
MM_deepfd026_change_loss_function_mutated0_MP_categorical_crossentropy,0.9980 (unreliable)
MM_deepfd026_change_loss_function_mutated0_MP_categorical_hinge,0.9639 (unreliable)
MM_deepfd026_change_loss_function_mutated0_MP_hinge,0.8908 (reliable)
MM_deepfd026_change_loss_function_mutated0_MP_huber_loss,0.7000 (reliable)
MM_deepfd026_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.7978 (unreliable)
