,FM_deeplocalize008_faulty
MM_deeplocalize008_original0_GF_0.01_1,0.7749 (reliable)
MM_deeplocalize008_original0_LA_0.01_1,0.8685 (reliable)
MM_deeplocalize008_original0_NAI_0.01_1,0.8098 (reliable)
MM_deeplocalize008_original0_NEB_0.01_1,0.8120 (reliable)
MM_deeplocalize008_original0_NS_0.01_1,0.7956 (reliable)
MM_deeplocalize008_original0_WS_0.01_1,0.8481 (reliable)
MM_deeplocalize008_original1_GF_0.01_1,0.7244 (reliable)
MM_deeplocalize008_original1_LA_0.01_1,0.8343 (reliable)
MM_deeplocalize008_original1_NAI_0.01_1,0.8168 (reliable)
MM_deeplocalize008_original1_NEB_0.01_1,0.8013 (reliable)
MM_deeplocalize008_original1_NS_0.01_1,0.8068 (reliable)
MM_deeplocalize008_original1_WS_0.01_1,0.7811 (reliable)
MM_deeplocalize008_original2_GF_0.01_1,0.7513 (reliable)
MM_deeplocalize008_original2_LA_0.01_1,0.8579 (reliable)
MM_deeplocalize008_original2_NAI_0.01_1,0.8552 (reliable)
MM_deeplocalize008_original2_NEB_0.01_1,0.7243 (reliable)
MM_deeplocalize008_original2_NS_0.01_1,0.7736 (reliable)
MM_deeplocalize008_original2_WS_0.01_1,0.8111 (reliable)
MM_deeplocalize008_original3_GF_0.01_1,0.7674 (reliable)
MM_deeplocalize008_original3_LA_0.01_1,0.7540 (reliable)
MM_deeplocalize008_original3_NAI_0.01_1,0.7731 (reliable)
MM_deeplocalize008_original3_NEB_0.01_1,0.7407 (reliable)
MM_deeplocalize008_original3_NS_0.01_1,0.7884 (reliable)
MM_deeplocalize008_original3_WS_0.01_1,0.7580 (reliable)
MM_deeplocalize008_original4_GF_0.01_1,0.6914 (reliable)
MM_deeplocalize008_original4_LA_0.01_1,0.6582 (reliable)
MM_deeplocalize008_original4_NAI_0.01_1,0.7768 (reliable)
MM_deeplocalize008_original4_NEB_0.01_1,0.6936 (reliable)
MM_deeplocalize008_original4_NS_0.01_1,0.7281 (reliable)
MM_deeplocalize008_original4_WS_0.01_1,0.7403 (reliable)
