,FM_deepfd006_faulty
MM_deepfd006_add_noise_mutated0_MP_100,1.0000 (unreliable)
MM_deepfd006_add_noise_mutated0_MP_50.0,1.0000 (unreliable)
MM_deepfd006_add_noise_mutated0_MP_75.0,0.9915 (unreliable)
MM_deepfd006_add_noise_mutated0_MP_87.5,0.9861 (unreliable)
MM_deepfd006_add_noise_mutated0_MP_90.62,0.9946 (unreliable)
MM_deepfd006_add_noise_mutated0_MP_93.75,0.9431 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l1_1,0.9944 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l1_4,0.9940 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l1_7,0.9513 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l1_l2_1,1.0000 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l1_l2_4,0.9431 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l1_l2_7,0.9431 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l2_1,0.9941 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l2_4,1.0000 (unreliable)
MM_deepfd006_add_weights_regularisation_mutated0_MP_l2_7,0.9431 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_elu_2,0.9979 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_elu_5,1.0000 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_exponential_8,0.9430 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_hard_sigmoid_2,0.9467 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_hard_sigmoid_5,0.9938 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_hard_sigmoid_8,0.9455 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_linear_2,0.9946 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_linear_5,0.9946 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_relu_2,0.9609 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_relu_5,0.9386 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_selu_2,1.0000 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_selu_5,1.0000 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_sigmoid_2,0.9704 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_sigmoid_5,0.9386 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_sigmoid_8,0.9431 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softmax_2,0.9946 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softmax_5,0.9431 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softmax_8,1.0000 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softplus_2,0.9940 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softplus_5,1.0000 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softplus_8,0.9431 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softsign_2,0.9431 (unreliable)
MM_deepfd006_change_activation_function_mutated0_MP_softsign_5,0.9431 (unreliable)
