,FM_deepfd002_faulty
MM_deepfd002_GF_0.01_1,0.6545454545454544
MM_deepfd002_GF_0.1_1,0.49756097560975626
MM_deepfd002_GF_0.2_1,0.4910394265232974
MM_deepfd002_GF_0.6_1,0.2907488986784141
MM_deepfd002_GF_1.0_1,0.20785013380909903
MM_deepfd002_LA_0.01_1,0.09905020352781546
MM_deepfd002_LD_0.01_1,0.0
MM_deepfd002_LR_0.01_1,0.0
MM_deepfd002_NAI_0.01_1,0.5000000000000001
MM_deepfd002_NAI_0.1_1,0.012266280505984073
MM_deepfd002_NAI_0.2_1,0.015725307733082044
MM_deepfd002_NEB_0.01_1,0.4519230769230769
MM_deepfd002_NEB_0.1_1,0.06517690875232775
MM_deepfd002_NEB_0.2_1,0.03508564678086237
MM_deepfd002_NEB_0.6_1,0.015304921120791147
MM_deepfd002_NS_0.01_1,0.5809523809523808
MM_deepfd002_NS_0.1_1,0.019410069503305646
MM_deepfd002_NS_0.2_1,0.02420484096819364
MM_deepfd002_NS_0.6_1,0.012918089439256182
MM_deepfd002_NS_1.0_1,0.009127671865973427
MM_deepfd002_WS_0.01_1,0.6736842105263157
MM_deepfd002_WS_0.1_1,0.06781140861466822
MM_deepfd002_WS_0.2_1,0.01985769728331177
MM_deepfd002_WS_0.6_1,0.007960940882197317
