,FM_cleanml018_faulty
MM_cleanml018_change_optimisation_function_mutated0_MP_nadam,0.6099 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_rmsprop,0.6311 (reliable)
MM_cleanml018_change_optimisation_function_mutated0_MP_sgd,0.3785 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_constant_1,0.1443 (unreliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_constant_2,0.6902 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.6190 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.6438 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5892 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.6180 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_normal_1,0.6397 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_normal_2,0.5573 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_uniform_1,0.6076 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_he_uniform_2,0.6057 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_identity_1,0.5049 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_identity_2,0.5103 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.6200 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.6697 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6468 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.6681 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_ones_1,0.1481 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_ones_2,0.1108 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_orthogonal_1,0.6329 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_orthogonal_2,0.6522 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_normal_1,0.6335 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_normal_2,0.6296 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6743 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_random_uniform_2,0.6480 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6407 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.6622 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6175 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.6597 (reliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_zeros_1,0.1446 (unreliable)
MM_cleanml018_change_weights_initialisation_mutated0_MP_zeros_2,0.6651 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_24.75,0.3768 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_37.12,0.3737 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_43.31,0.3030 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_46.41,0.2992 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_49.5,0.2870 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_90,0.1871 (reliable)
MM_cleanml018_delete_training_data_mutated0_MP_99,0.1489 (reliable)
MM_cleanml018_disable_batching_mutated0_MP,0.5833 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_100,0.1529 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_12.5,0.4770 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_25.0,0.3664 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_3.12,0.5769 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_37.5,0.3205 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_40.62,0.2981 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_43.75,0.2913 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_50.0,0.2825 (reliable)
MM_cleanml018_make_output_classes_overlap_mutated0_MP_6.25,0.5253 (reliable)
MM_cleanml018_remove_activation_function_mutated0_MP_1,0.3333 (reliable)
MM_cleanml018_remove_activation_function_mutated0_MP_2,0.2089 (reliable)
MM_cleanml018_remove_bias_mutated0_MP_1,0.5846 (reliable)
MM_cleanml018_remove_bias_mutated0_MP_2,0.6162 (unreliable)
MM_cleanml018_unbalance_train_data_mutated0_MP_100,0.6408 (reliable)
