,FM_deepfd021_faulty
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_1,0.5688073394495414
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_11,0.2519685039370079
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_14,0.5306122448979592
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_4,0.5038759689922481
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_7,0.4230769230769231
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_l2_1,0.6030534351145038
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_l2_11,0.3529411764705883
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_l2_14,0.6018518518518519
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_l2_4,0.5238095238095238
MM_deepfd021_add_weights_regularisation_mutated0_MP_l1_l2_7,0.42553191489361697
MM_deepfd021_add_weights_regularisation_mutated0_MP_l2_1,0.5934959349593496
MM_deepfd021_add_weights_regularisation_mutated0_MP_l2_11,0.35051546391752586
MM_deepfd021_add_weights_regularisation_mutated0_MP_l2_14,0.5643564356435643
MM_deepfd021_add_weights_regularisation_mutated0_MP_l2_4,0.5673076923076924
MM_deepfd021_add_weights_regularisation_mutated0_MP_l2_7,0.5419847328244275
MM_deepfd021_change_activation_function_mutated0_MP_elu_12,0.6666666666666666
MM_deepfd021_change_activation_function_mutated0_MP_elu_15,0.5436893203883495
MM_deepfd021_change_activation_function_mutated0_MP_elu_2,0.6517857142857143
MM_deepfd021_change_activation_function_mutated0_MP_elu_5,0.548076923076923
MM_deepfd021_change_activation_function_mutated0_MP_elu_8,0.6330275229357799
MM_deepfd021_change_activation_function_mutated0_MP_exponential_12,0.5203252032520325
MM_deepfd021_change_activation_function_mutated0_MP_exponential_15,0.6666666666666667
MM_deepfd021_change_activation_function_mutated0_MP_exponential_2,0.5146198830409356
MM_deepfd021_change_activation_function_mutated0_MP_exponential_5,0.45652173913043476
MM_deepfd021_change_activation_function_mutated0_MP_exponential_8,0.563953488372093
MM_deepfd021_change_activation_function_mutated0_MP_hard_sigmoid_12,0.6636363636363636
MM_deepfd021_change_activation_function_mutated0_MP_hard_sigmoid_15,0.4
MM_deepfd021_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4479166666666666
MM_deepfd021_change_activation_function_mutated0_MP_hard_sigmoid_5,0.48387096774193544
MM_deepfd021_change_activation_function_mutated0_MP_hard_sigmoid_8,0.5847953216374269
MM_deepfd021_change_activation_function_mutated0_MP_linear_12,0.7202797202797202
MM_deepfd021_change_activation_function_mutated0_MP_linear_15,0.6954732510288065
MM_deepfd021_change_activation_function_mutated0_MP_linear_2,0.6666666666666666
MM_deepfd021_change_activation_function_mutated0_MP_linear_5,0.7384615384615384
MM_deepfd021_change_activation_function_mutated0_MP_linear_8,0.6016260162601625
MM_deepfd021_change_activation_function_mutated0_MP_relu_12,0.6831683168316832
MM_deepfd021_change_activation_function_mutated0_MP_relu_2,0.6190476190476191
MM_deepfd021_change_activation_function_mutated0_MP_relu_5,0.6585365853658536
MM_deepfd021_change_activation_function_mutated0_MP_relu_8,0.6160714285714286
