,FM_cleanml011_faulty
MM_cleanml011_add_noise_mutated0_MP_100,0.3600 (reliable)
MM_cleanml011_add_noise_mutated0_MP_50.0,0.2170 (reliable)
MM_cleanml011_add_noise_mutated0_MP_75.0,0.2829 (reliable)
MM_cleanml011_add_noise_mutated0_MP_87.5,0.2613 (reliable)
MM_cleanml011_add_noise_mutated0_MP_90.62,0.3062 (reliable)
MM_cleanml011_add_noise_mutated0_MP_93.75,0.2959 (reliable)
MM_cleanml011_add_weights_regularisation_mutated0_MP_l1_1,0.1908 (reliable)
MM_cleanml011_add_weights_regularisation_mutated0_MP_l1_2,0.2477 (reliable)
MM_cleanml011_add_weights_regularisation_mutated0_MP_l1_l2_1,0.1829 (reliable)
MM_cleanml011_add_weights_regularisation_mutated0_MP_l1_l2_2,0.2465 (reliable)
MM_cleanml011_add_weights_regularisation_mutated0_MP_l2_1,0.2510 (reliable)
MM_cleanml011_add_weights_regularisation_mutated0_MP_l2_2,0.2786 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_elu_1,0.2951 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_elu_2,0.1743 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_exponential_1,0.2493 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_exponential_2,0.1927 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2449 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2154 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_linear_1,0.2441 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_linear_2,0.1843 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_relu_1,0.1333 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_relu_2,0.1864 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_selu_1,0.3091 (reliable)
MM_cleanml011_change_activation_function_mutated0_MP_selu_2,0.1892 (reliable)
