,FM_cleanml007_faulty
MM_cleanml007_change_label_mutated0_MP_50.0,0.3129 (reliable)
MM_cleanml007_change_label_mutated0_MP_6.25,0.4857 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.0001,0.6185 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00055,0.6059 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00078,0.5595 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00079,0.5579 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00081,0.5411 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00084,0.5379 (reliable)
MM_cleanml007_change_learning_rate_mutated0_MP_False_0.00089,0.5486 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_binary_crossentropy,0.5556 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_categorical_crossentropy,0.2336 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_categorical_hinge,0.6242 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_hinge,0.6155 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_huber_loss,0.5388 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.4511 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_logcosh,0.5659 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_absolute_error,0.6136 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.2239 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_squared_error,0.5481 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5358 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_poisson,0.4892 (reliable)
MM_cleanml007_change_loss_function_mutated0_MP_squared_hinge,0.4254 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_adadelta,0.4503 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_adagrad,0.6328 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_adamax,0.5697 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_nadam,0.5245 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_rmsprop,0.5590 (reliable)
MM_cleanml007_change_optimisation_function_mutated0_MP_sgd,0.6244 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_constant_1,0.4082 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_constant_2,0.4968 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5543 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.5673 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5490 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.5496 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_normal_1,0.5562 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_normal_2,0.5497 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5521 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_he_uniform_2,0.5546 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_identity_1,0.5274 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_identity_2,0.4941 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5438 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.5269 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5479 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.5359 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_ones_1,0.5568 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_ones_2,0.4377 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5264 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_orthogonal_2,0.5640 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_normal_1,0.5418 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_normal_2,0.5159 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5287 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_random_uniform_2,0.5335 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5562 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.5442 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.5759 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.5677 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_zeros_1,0.4082 (reliable)
MM_cleanml007_change_weights_initialisation_mutated0_MP_zeros_2,0.5359 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_24.75,0.5351 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_37.12,0.5618 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_43.31,0.6067 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_46.41,0.5407 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_49.5,0.5724 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_52.59,0.5625 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_55.69,0.5582 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_61.88,0.5433 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_74.25,0.5429 (reliable)
MM_cleanml007_delete_training_data_mutated0_MP_99,0.4553 (reliable)
MM_cleanml007_disable_batching_mutated0_MP,0.6344 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_100,0.2622 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_12.5,0.5159 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_25.0,0.4432 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_3.12,0.5917 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_50.0,0.3912 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_6.25,0.5337 (reliable)
MM_cleanml007_make_output_classes_overlap_mutated0_MP_9.38,0.5261 (reliable)
MM_cleanml007_remove_activation_function_mutated0_MP_1,0.5846 (reliable)
MM_cleanml007_remove_activation_function_mutated0_MP_2,0.5106 (reliable)
MM_cleanml007_remove_bias_mutated0_MP_1,0.5281 (reliable)
MM_cleanml007_remove_bias_mutated0_MP_2,0.5421 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_100,0.4514 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_25.0,0.5853 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_37.5,0.5976 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_43.75,0.5985 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_46.88,0.6080 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_50.0,0.6078 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_53.12,0.6007 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_56.25,0.6018 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_62.5,0.6165 (reliable)
MM_cleanml007_unbalance_train_data_mutated0_MP_75.0,0.5608 (reliable)
