,FM_cleanml017_faulty
MM_cleanml017_original0_GF_0.01_1,0.5116 (reliable)
MM_cleanml017_original0_LA_0.01_1,0.4766 (reliable)
MM_cleanml017_original0_NAI_0.01_1,0.4776 (reliable)
MM_cleanml017_original0_NEB_0.01_1,0.4954 (reliable)
MM_cleanml017_original0_NS_0.01_1,0.4917 (reliable)
MM_cleanml017_original0_WS_0.01_1,0.5013 (reliable)
MM_cleanml017_original1_GF_0.01_1,0.4686 (reliable)
MM_cleanml017_original1_LA_0.01_1,0.3537 (reliable)
MM_cleanml017_original1_NAI_0.01_1,0.4494 (reliable)
MM_cleanml017_original1_NEB_0.01_1,0.4851 (reliable)
MM_cleanml017_original1_NS_0.01_1,0.4280 (reliable)
MM_cleanml017_original1_WS_0.01_1,0.4687 (reliable)
MM_cleanml017_original2_GF_0.01_1,0.5117 (reliable)
MM_cleanml017_original2_LA_0.01_1,0.3852 (reliable)
MM_cleanml017_original2_NAI_0.01_1,0.4438 (reliable)
MM_cleanml017_original2_NEB_0.01_1,0.4757 (reliable)
MM_cleanml017_original2_NS_0.01_1,0.4848 (reliable)
MM_cleanml017_original2_WS_0.01_1,0.5210 (reliable)
MM_cleanml017_original3_GF_0.01_1,0.4989 (reliable)
MM_cleanml017_original3_LA_0.01_1,0.2781 (reliable)
MM_cleanml017_original3_NAI_0.01_1,0.4848 (reliable)
MM_cleanml017_original3_NEB_0.01_1,0.4725 (reliable)
MM_cleanml017_original3_NS_0.01_1,0.5292 (reliable)
MM_cleanml017_original3_WS_0.01_1,0.4521 (reliable)
MM_cleanml017_original4_GF_0.01_1,0.5582 (reliable)
MM_cleanml017_original4_LA_0.01_1,0.5000 (reliable)
MM_cleanml017_original4_NAI_0.01_1,0.5563 (reliable)
MM_cleanml017_original4_NEB_0.01_1,0.5496 (reliable)
MM_cleanml017_original4_NS_0.01_1,0.5378 (reliable)
MM_cleanml017_original4_WS_0.01_1,0.5584 (reliable)
