,FM_cleanml001_faulty
MM_cleanml012_GF_0.01_1,0.3870 (reliable)
MM_cleanml012_GF_0.1_1,0.3277 (reliable)
MM_cleanml012_GF_0.2_1,0.2056 (reliable)
MM_cleanml012_GF_0.6_1,0.0889 (reliable)
MM_cleanml012_GF_1.0_1,0.0965 (reliable)
MM_cleanml012_LA_0.01_1,0.0537 (reliable)
MM_cleanml012_NAI_0.01_1,0.2674 (reliable)
MM_cleanml012_NAI_0.2_1,0.0706 (reliable)
MM_cleanml012_NEB_0.01_1,0.2702 (reliable)
MM_cleanml012_NEB_0.1_1,0.0876 (reliable)
MM_cleanml012_NS_0.01_1,0.3051 (reliable)
MM_cleanml012_NS_0.1_1,0.2007 (reliable)
MM_cleanml012_WS_0.01_1,0.3485 (reliable)
MM_cleanml012_WS_0.1_1,0.1720 (reliable)
