,FM_deepfd016_faulty
MM_deepfd016_GF_0.01_1,0.5000 (reliable)
MM_deepfd016_GF_0.1_1,0.8889 (reliable)
MM_deepfd016_GF_0.2_1,0.5000 (reliable)
MM_deepfd016_GF_0.6_1,0.5000 (reliable)
MM_deepfd016_GF_1.0_1,0.7647 (unreliable)
MM_deepfd016_LA_0.01_1,0.0000 (unreliable)
MM_deepfd016_NEB_0.01_1,0.4545 (unreliable)
MM_deepfd016_NEB_0.1_1,0.5556 (reliable)
MM_deepfd016_NEB_0.2_1,1.0000 (reliable)
MM_deepfd016_NS_0.01_1,0.7778 (unreliable)
MM_deepfd016_NS_0.1_1,0.7778 (reliable)
MM_deepfd016_NS_0.2_1,0.8000 (reliable)
MM_deepfd016_NS_0.6_1,0.8571 (reliable)
MM_deepfd016_WS_0.01_1,0.6667 (reliable)
MM_deepfd016_WS_0.1_1,1.0000 (reliable)
MM_deepfd016_WS_0.2_1,0.8000 (reliable)
