,FM_defect4ml048_faulty
MM_defect4ml048_change_activation_function_mutated0_MP_hard_sigmoid_5,0.5107 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_hard_sigmoid_6,0.5249 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_hard_sigmoid_9,0.5909 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_1,0.6681 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_10,0.6522 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_14,0.6843 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_16,0.2876 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_2,0.6442 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_5,0.6764 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_6,0.6579 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_linear_9,0.6906 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_1,0.5986 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_10,0.6403 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_14,0.6282 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_16,0.3604 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_2,0.6491 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_5,0.6264 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_6,0.6430 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_relu_9,0.6309 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_1,0.6567 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_10,0.6880 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_14,0.6912 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_16,0.2847 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_2,0.6482 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_5,0.6689 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_6,0.6745 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_selu_9,0.7033 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_1,0.4841 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_10,0.3037 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_14,0.5725 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_16,0.6399 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_2,0.4460 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_5,0.5278 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_6,0.5067 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_sigmoid_9,0.5952 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_1,0.4768 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_10,0.5236 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_14,0.3534 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_16,0.6416 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_2,0.4679 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_5,0.5186 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_6,0.5361 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softmax_9,0.4956 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_1,0.5126 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_10,0.3973 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_14,0.5731 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_16,0.6189 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_2,0.4720 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_5,0.5493 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_6,0.5627 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softplus_9,0.5798 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_1,0.6473 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_10,0.6364 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_14,0.6497 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_16,0.2859 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_2,0.6383 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_5,0.6895 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_6,0.6816 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_softsign_9,0.6828 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_1,0.6637 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_10,0.6508 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_14,0.7052 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_16,0.2932 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_2,0.6628 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_5,0.6686 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_6,0.6624 (reliable)
MM_defect4ml048_change_activation_function_mutated0_MP_tanh_9,0.7133 (reliable)
MM_defect4ml048_change_batch_size_mutated0_MP_128_128,0.5615 (reliable)
MM_defect4ml048_change_batch_size_mutated0_MP_16_16,0.7261 (reliable)
MM_defect4ml048_change_batch_size_mutated0_MP_64_64,0.5843 (reliable)
MM_defect4ml048_change_batch_size_mutated0_MP_8_8,0.6856 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.125_0.125_12,0.6725 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.125_0.125_15,0.6764 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.125_0.125_4,0.6618 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.125_0.125_8,0.6868 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.25_0.25_12,0.6504 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.25_0.25_15,0.6304 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.25_0.25_4,0.6533 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.25_0.25_8,0.6372 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.75_0.75_12,0.5990 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.75_0.75_15,0.6247 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.75_0.75_4,0.5326 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.75_0.75_8,0.5335 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.9_0.9_12,0.4987 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.9_0.9_15,0.5279 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.9_0.9_4,0.3484 (reliable)
MM_defect4ml048_change_dropout_rate_mutated0_MP_0.9_0.9_8,0.4145 (reliable)
MM_defect4ml048_change_earlystopping_patience_mutated0_MP_1,0.6552 (reliable)
MM_defect4ml048_change_epochs_mutated0_MP_1,0.5363 (reliable)
MM_defect4ml048_change_epochs_mutated0_MP_2,0.6363 (reliable)
MM_defect4ml048_change_label_mutated0_MP_100,0.4897 (reliable)
MM_defect4ml048_change_label_mutated0_MP_25.0,0.6516 (reliable)
MM_defect4ml048_change_label_mutated0_MP_37.5,0.6225 (reliable)
MM_defect4ml048_change_label_mutated0_MP_43.75,0.6276 (reliable)
MM_defect4ml048_change_label_mutated0_MP_46.88,0.5929 (reliable)
MM_defect4ml048_change_label_mutated0_MP_50.0,0.6032 (reliable)
MM_defect4ml048_change_learning_rate_mutated0_MP_False_1e-05,0.3639 (reliable)
MM_defect4ml048_change_learning_rate_mutated0_MP_False_6e-05,0.5766 (reliable)
MM_defect4ml048_change_learning_rate_mutated0_MP_False_7e-05,0.5771 (reliable)
MM_defect4ml048_change_learning_rate_mutated0_MP_False_8e-05,0.5946 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_binary_crossentropy,0.6292 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_categorical_hinge,0.2761 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_hinge,0.3685 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_huber_loss,0.6358 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.6051 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_logcosh,0.6240 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_mean_absolute_error,0.3512 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.3290 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_mean_squared_error,0.6346 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.6692 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_poisson,0.6455 (reliable)
MM_defect4ml048_change_loss_function_mutated0_MP_squared_hinge,0.5718 (reliable)
MM_defect4ml048_change_optimisation_function_mutated0_MP_adadelta,0.2784 (reliable)
MM_defect4ml048_change_optimisation_function_mutated0_MP_adagrad,0.3305 (reliable)
MM_defect4ml048_change_optimisation_function_mutated0_MP_adamax,0.6967 (reliable)
MM_defect4ml048_change_optimisation_function_mutated0_MP_nadam,0.6396 (reliable)
MM_defect4ml048_change_optimisation_function_mutated0_MP_rmsprop,0.5750 (reliable)
MM_defect4ml048_change_optimisation_function_mutated0_MP_sgd,0.4292 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_1,0.2876 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_10,0.2846 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_14,0.2840 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_16,0.5512 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_2,0.2868 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_5,0.2903 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_6,0.2831 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_constant_9,0.2775 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.6648 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_10,0.6510 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_14,0.6193 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_16,0.6314 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.6333 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.6528 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.6667 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_normal_9,0.6373 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.6158 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_10,0.6497 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_14,0.6459 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_16,0.6725 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.6853 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.6363 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.6156 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_glorot_uniform_9,0.6721 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_1,0.6694 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_10,0.6502 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_14,0.6607 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_16,0.6548 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_2,0.6358 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_5,0.6591 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_6,0.6605 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_normal_9,0.6749 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_1,0.6967 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_10,0.6644 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_14,0.6856 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_16,0.6739 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_2,0.6290 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_5,0.6502 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_6,0.6830 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_he_uniform_9,0.6773 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.6651 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_10,0.6593 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_14,0.6551 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_16,0.6180 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.6664 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.6855 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.6639 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_normal_9,0.6477 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6248 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_10,0.6831 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_14,0.6086 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_16,0.6217 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.6459 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.6678 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.6437 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_lecun_uniform_9,0.6582 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_1,0.4798 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_10,0.4476 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_14,0.3176 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_16,0.5698 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_2,0.3559 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_5,0.4962 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_6,0.3144 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_ones_9,0.5006 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7236 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_10,0.6772 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_14,0.6377 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_16,0.6439 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_2,0.6466 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_5,0.6541 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_6,0.6275 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_orthogonal_9,0.6421 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_1,0.6275 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_10,0.6473 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_14,0.6603 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_16,0.6239 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_2,0.6296 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_5,0.6664 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_6,0.6588 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_normal_9,0.6371 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6219 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_10,0.6047 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_14,0.6658 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_16,0.6108 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_2,0.6216 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_5,0.6766 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_6,0.6097 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_random_uniform_9,0.6044 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6441 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_10,0.6290 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_14,0.6261 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_16,0.6301 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.6685 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.6325 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.6409 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_truncated_normal_9,0.6063 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6604 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_10,0.6710 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_14,0.6115 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_16,0.6351 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.6309 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.6742 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.6505 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_variance_scaling_9,0.6759 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_1,0.2785 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_10,0.2964 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_14,0.2857 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_16,0.5640 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_2,0.2804 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_5,0.2795 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_6,0.2790 (reliable)
MM_defect4ml048_change_weights_initialisation_mutated0_MP_zeros_9,0.2792 (reliable)
MM_defect4ml048_delete_training_data_mutated0_MP_12.38,0.6423 (reliable)
MM_defect4ml048_delete_training_data_mutated0_MP_15.48,0.6240 (reliable)
MM_defect4ml048_delete_training_data_mutated0_MP_18.57,0.6385 (reliable)
MM_defect4ml048_delete_training_data_mutated0_MP_24.75,0.5914 (reliable)
MM_defect4ml048_delete_training_data_mutated0_MP_49.5,0.5752 (reliable)
MM_defect4ml048_delete_training_data_mutated0_MP_99,0.2891 (reliable)
MM_defect4ml048_disable_batching_mutated0_MP,0.2987 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_100,0.5372 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_50.0,0.6597 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_53.12,0.6506 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_56.25,0.6180 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_62.5,0.6341 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_65.62,0.6449 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_68.75,0.6384 (reliable)
MM_defect4ml048_make_output_classes_overlap_mutated0_MP_75.0,0.5882 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_1,0.7072 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_10,0.6975 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_14,0.6461 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_16,0.2989 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_2,0.6549 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_5,0.7001 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_6,0.6928 (reliable)
MM_defect4ml048_remove_activation_function_mutated0_MP_9,0.6843 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_1,0.6045 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_10,0.6435 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_14,0.6330 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_16,0.6744 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_2,0.6587 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_5,0.6460 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_6,0.6238 (reliable)
MM_defect4ml048_remove_bias_mutated0_MP_9,0.6400 (reliable)
MM_defect4ml048_remove_validation_set_mutated0_MP,0.6212 (reliable)
MM_defect4ml048_unbalance_train_data_mutated0_MP_100,0.6713 (reliable)
