,FM_deeplocalize015_faulty
MM_deeplocalize015_original0_GF_0.01_1,0.9595 (reliable)
MM_deeplocalize015_original0_LA_0.01_1,0.8731 (reliable)
MM_deeplocalize015_original0_NAI_0.01_1,0.9933 (reliable)
MM_deeplocalize015_original0_NEB_0.01_1,0.9476 (reliable)
MM_deeplocalize015_original0_NS_0.01_1,0.9934 (reliable)
MM_deeplocalize015_original0_WS_0.01_1,0.9583 (reliable)
MM_deeplocalize015_original1_GF_0.01_1,0.9750 (reliable)
MM_deeplocalize015_original1_LA_0.01_1,0.9842 (reliable)
MM_deeplocalize015_original1_NAI_0.01_1,0.9523 (reliable)
MM_deeplocalize015_original1_NEB_0.01_1,0.9768 (reliable)
MM_deeplocalize015_original1_NS_0.01_1,0.9668 (reliable)
MM_deeplocalize015_original1_WS_0.01_1,0.9727 (reliable)
MM_deeplocalize015_original2_GF_0.01_1,0.8904 (reliable)
MM_deeplocalize015_original2_LA_0.01_1,0.7414 (reliable)
MM_deeplocalize015_original2_NAI_0.01_1,0.8896 (reliable)
MM_deeplocalize015_original2_NEB_0.01_1,0.9000 (reliable)
MM_deeplocalize015_original2_NS_0.01_1,0.8924 (reliable)
MM_deeplocalize015_original2_WS_0.01_1,0.9671 (reliable)
MM_deeplocalize015_original3_GF_0.01_1,0.8939 (reliable)
MM_deeplocalize015_original3_LA_0.01_1,0.8895 (unreliable)
MM_deeplocalize015_original3_NAI_0.01_1,0.8974 (reliable)
MM_deeplocalize015_original3_NEB_0.01_1,0.9191 (reliable)
MM_deeplocalize015_original3_NS_0.01_1,0.9133 (reliable)
MM_deeplocalize015_original3_WS_0.01_1,0.9657 (reliable)
MM_deeplocalize015_original4_GF_0.01_1,0.9147 (reliable)
MM_deeplocalize015_original4_LA_0.01_1,0.8634 (reliable)
MM_deeplocalize015_original4_NAI_0.01_1,0.9207 (reliable)
MM_deeplocalize015_original4_NEB_0.01_1,0.9179 (reliable)
MM_deeplocalize015_original4_NS_0.01_1,0.9283 (reliable)
MM_deeplocalize015_original4_WS_0.01_1,0.9844 (reliable)
