,FM_cleanml003_faulty
MM_cleanml003_original0_GF_0.01_1,0.4750 (reliable)
MM_cleanml003_original0_LA_0.01_1,0.3323 (reliable)
MM_cleanml003_original0_NAI_0.01_1,0.4578 (reliable)
MM_cleanml003_original0_NEB_0.01_1,0.4397 (reliable)
MM_cleanml003_original0_WS_0.01_1,0.4485 (reliable)
MM_cleanml003_original1_GF_0.01_1,0.4463 (reliable)
MM_cleanml003_original1_LA_0.01_1,0.4324 (reliable)
MM_cleanml003_original1_NAI_0.01_1,0.4086 (reliable)
MM_cleanml003_original1_NEB_0.01_1,0.4917 (reliable)
MM_cleanml003_original1_NS_0.01_1,0.4498 (reliable)
MM_cleanml003_original1_WS_0.01_1,0.4582 (reliable)
MM_cleanml003_original2_GF_0.01_1,0.4298 (reliable)
MM_cleanml003_original2_LA_0.01_1,0.3545 (reliable)
MM_cleanml003_original2_NAI_0.01_1,0.4316 (reliable)
MM_cleanml003_original2_NEB_0.01_1,0.4681 (reliable)
MM_cleanml003_original2_NS_0.01_1,0.4194 (reliable)
MM_cleanml003_original2_WS_0.01_1,0.4481 (reliable)
MM_cleanml003_original3_GF_0.01_1,0.5287 (reliable)
MM_cleanml003_original3_LA_0.01_1,0.4819 (reliable)
MM_cleanml003_original3_NAI_0.01_1,0.4835 (reliable)
MM_cleanml003_original3_NEB_0.01_1,0.4981 (reliable)
MM_cleanml003_original3_NS_0.01_1,0.4602 (reliable)
MM_cleanml003_original3_WS_0.01_1,0.4981 (reliable)
MM_cleanml003_original4_GF_0.01_1,0.4926 (reliable)
MM_cleanml003_original4_LA_0.01_1,0.3615 (reliable)
MM_cleanml003_original4_NAI_0.01_1,0.4364 (reliable)
MM_cleanml003_original4_NEB_0.01_1,0.4807 (reliable)
MM_cleanml003_original4_NS_0.01_1,0.4509 (reliable)
MM_cleanml003_original4_WS_0.01_1,0.4477 (reliable)
