,FM_deepfd047_faulty
MM_deepfd047_change_weights_initialisation_mutated0_MP_constant_4,0.7343 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.7401 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.7293 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.7426 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.7772 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7611 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.7627 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.7531 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.7584 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_normal_1,0.7723 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_normal_2,0.7680 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_normal_3,0.7379 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_normal_4,0.7484 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_uniform_1,0.7542 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_uniform_2,0.7605 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_uniform_3,0.7444 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_he_uniform_4,0.7509 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_identity_1,0.7516 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_identity_2,0.7563 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_identity_3,0.7395 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_identity_4,0.7783 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7429 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.7703 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.7668 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.7364 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.7653 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.7576 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.7553 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.7644 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_ones_1,0.5718 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_ones_2,0.7075 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_ones_3,0.7427 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_ones_4,0.7626 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7678 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_orthogonal_2,0.7540 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_orthogonal_3,0.7535 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_orthogonal_4,0.7625 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_normal_1,0.7678 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_normal_2,0.7387 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_normal_3,0.7455 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_normal_4,0.7536 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_1,0.7489 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_2,0.7568 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_3,0.7518 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_4,0.7349 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.7606 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.7662 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.7686 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.7715 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.7606 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.7706 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.7547 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.7502 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_1,0.1203 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_2,0.1203 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_3,0.1203 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_4,0.7418 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_24.75,0.7585 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_30.93,0.7477 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_34.02,0.7687 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_37.12,0.7333 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_43.31,0.7452 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_46.41,0.7480 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_49.5,0.7442 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_99,0.4459 (reliable)
MM_deepfd047_disable_batching_mutated0_MP,0.2849 (reliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_100,0.5487 (reliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_50.0,0.7481 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_75.0,0.6727 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_78.12,0.6887 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_81.25,0.7281 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_84.38,0.7423 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_87.5,0.4848 (reliable)
MM_deepfd047_remove_activation_function_mutated0_MP_1,0.7715 (unreliable)
MM_deepfd047_remove_activation_function_mutated0_MP_2,0.7784 (unreliable)
MM_deepfd047_remove_activation_function_mutated0_MP_3,0.7743 (reliable)
MM_deepfd047_remove_activation_function_mutated0_MP_4,0.1331 (reliable)
MM_deepfd047_remove_bias_mutated0_MP_1,0.7650 (unreliable)
MM_deepfd047_remove_bias_mutated0_MP_2,0.7355 (unreliable)
MM_deepfd047_remove_bias_mutated0_MP_3,0.7789 (unreliable)
MM_deepfd047_remove_bias_mutated0_MP_4,0.7878 (unreliable)
MM_deepfd047_remove_validation_set_mutated0_MP,0.7751 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_100,0.1806 (reliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_25.0,0.7433 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_31.25,0.7459 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_34.38,0.7126 (reliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_37.5,0.7118 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_43.75,0.7142 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_46.88,0.7135 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_50.0,0.6976 (unreliable)
