,FM_defect4ml052_faulty
MM_defect4ml052_change_optimisation_function_mutated0_MP_adadelta,0.0327 (reliable)
MM_defect4ml052_change_optimisation_function_mutated0_MP_adagrad,0.0475 (reliable)
MM_defect4ml052_change_optimisation_function_mutated0_MP_adamax,0.2951 (reliable)
MM_defect4ml052_change_optimisation_function_mutated0_MP_nadam,0.5898 (unreliable)
MM_defect4ml052_change_optimisation_function_mutated0_MP_rmsprop,0.5951 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_constant_1,0.0158 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_constant_5,0.0158 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_constant_6,0.4776 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5876 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.5911 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.5675 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5629 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.5341 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.5662 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_he_normal_1,0.4500 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_he_normal_5,0.5604 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_he_normal_6,0.5669 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_he_uniform_1,0.4433 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_he_uniform_5,0.5762 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_he_uniform_6,0.5574 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5032 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.5852 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.5416 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.4804 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.5375 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.5198 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_ones_1,0.0835 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_ones_5,0.1941 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_ones_6,0.4503 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5293 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_orthogonal_5,0.5473 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_orthogonal_6,0.5503 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_random_normal_1,0.5249 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_random_normal_5,0.5574 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_random_normal_6,0.5232 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4623 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_random_uniform_5,0.5330 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_random_uniform_6,0.4821 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.4803 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.5638 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.4752 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.4812 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.5891 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.5542 (unreliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_zeros_1,0.0158 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_zeros_5,0.0158 (reliable)
MM_defect4ml052_change_weights_initialisation_mutated0_MP_zeros_6,0.4677 (reliable)
MM_defect4ml052_remove_activation_function_mutated0_MP_1,0.3706 (reliable)
MM_defect4ml052_remove_activation_function_mutated0_MP_5,0.2765 (reliable)
MM_defect4ml052_remove_activation_function_mutated0_MP_6,0.0251 (unreliable)
MM_defect4ml052_remove_bias_mutated0_MP_1,0.5032 (reliable)
MM_defect4ml052_remove_bias_mutated0_MP_5,0.5755 (unreliable)
MM_defect4ml052_remove_bias_mutated0_MP_6,0.5689 (unreliable)
MM_defect4ml052_remove_validation_set_mutated0_MP,0.5887 (unreliable)
