,FM_defect4ml061_faulty
MM_defect4ml061_GF_0.01_1,1.0000 (unreliable)
MM_defect4ml061_GF_0.1_1,1.0000 (unreliable)
MM_defect4ml061_GF_0.2_1,0.8750 (unreliable)
MM_defect4ml061_GF_0.6_1,0.9333 (unreliable)
MM_defect4ml061_GF_1.0_1,0.7333 (unreliable)
MM_defect4ml061_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml061_NAI_0.01_1,0.6875 (unreliable)
MM_defect4ml061_NAI_0.1_1,0.7097 (unreliable)
MM_defect4ml061_NAI_0.2_1,0.9091 (unreliable)
MM_defect4ml061_NEB_0.01_1,0.4571 (unreliable)
MM_defect4ml061_NEB_0.1_1,0.6000 (unreliable)
MM_defect4ml061_NEB_0.2_1,0.6667 (unreliable)
MM_defect4ml061_NS_0.01_1,0.4127 (unreliable)
MM_defect4ml061_NS_0.1_1,0.8667 (unreliable)
MM_defect4ml061_NS_0.2_1,0.7895 (unreliable)
MM_defect4ml061_NS_0.6_1,0.3611 (reliable)
MM_defect4ml061_NS_1.0_1,0.3250 (reliable)
MM_defect4ml061_WS_0.01_1,0.6364 (unreliable)
MM_defect4ml061_WS_0.1_1,0.7895 (unreliable)
MM_defect4ml061_WS_0.2_1,0.5926 (unreliable)
