,FM_defect4ml095_faulty
MM_defect4ml095_change_weights_initialisation_mutated0_MP_he_uniform_2,0.3182 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.6000 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.6667 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5000 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.4324 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_ones_1,0.2300 (reliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_ones_2,0.2056 (reliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_orthogonal_1,0.3913 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_orthogonal_2,0.4000 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_normal_1,0.6000 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_normal_2,0.3000 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6000 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_random_uniform_2,0.5143 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3182 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.3750 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.5517 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.5385 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_zeros_1,0.2273 (unreliable)
MM_defect4ml095_change_weights_initialisation_mutated0_MP_zeros_2,0.3684 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_49.5,0.3636 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_55.69,0.3415 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_58.78,0.5000 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_61.88,0.5000 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_64.97,0.3559 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_68.06,0.2674 (reliable)
MM_defect4ml095_delete_training_data_mutated0_MP_71.16,0.4286 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_74.25,0.3382 (unreliable)
MM_defect4ml095_delete_training_data_mutated0_MP_99,0.4545 (unreliable)
MM_defect4ml095_disable_batching_mutated0_MP,0.3148 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_100,0.1964 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_12.5,0.3455 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_18.75,0.2833 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_21.88,0.2535 (unreliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_25.0,0.2258 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_37.5,0.2444 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_40.62,0.2268 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_43.75,0.1947 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_46.88,0.2115 (reliable)
MM_defect4ml095_make_output_classes_overlap_mutated0_MP_50.0,0.2075 (reliable)
MM_defect4ml095_remove_activation_function_mutated0_MP_1,0.4400 (unreliable)
MM_defect4ml095_remove_activation_function_mutated0_MP_2,0.4167 (unreliable)
MM_defect4ml095_remove_bias_mutated0_MP_1,0.4444 (unreliable)
MM_defect4ml095_remove_bias_mutated0_MP_2,0.4667 (unreliable)
MM_defect4ml095_remove_validation_set_mutated0_MP,0.4545 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_100,0.3714 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_25.0,0.3000 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_37.5,0.2609 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_43.75,0.3200 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_46.88,0.3400 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_50.0,0.2381 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_75.0,0.5000 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_87.5,0.2609 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_93.75,0.2917 (unreliable)
MM_defect4ml095_unbalance_train_data_mutated0_MP_96.88,0.2609 (unreliable)
