,FM_deepfd031_faulty
MM_deepfd031_GF_0.01_1,1.0000 (unreliable)
MM_deepfd031_GF_0.1_1,0.7946 (unreliable)
MM_deepfd031_GF_0.2_1,0.8041 (unreliable)
MM_deepfd031_GF_0.6_1,0.6472 (unreliable)
MM_deepfd031_GF_1.0_1,0.6020 (unreliable)
MM_deepfd031_LA_0.01_1,1.0000 (unreliable)
MM_deepfd031_LD_0.01_1,0.0000 (unreliable)
MM_deepfd031_LR_0.01_1,0.8901 (unreliable)
MM_deepfd031_NAI_0.01_1,0.9778 (unreliable)
MM_deepfd031_NAI_0.1_1,0.8706 (unreliable)
MM_deepfd031_NAI_0.2_1,0.7037 (unreliable)
MM_deepfd031_NAI_0.6_1,0.9611 (unreliable)
MM_deepfd031_NEB_0.01_1,0.9701 (unreliable)
MM_deepfd031_NEB_0.1_1,0.6990 (unreliable)
MM_deepfd031_NEB_0.2_1,0.9022 (unreliable)
MM_deepfd031_NEB_0.6_1,0.9485 (reliable)
MM_deepfd031_NS_0.01_1,1.0000 (unreliable)
MM_deepfd031_NS_0.1_1,0.9784 (unreliable)
MM_deepfd031_NS_0.2_1,0.9075 (unreliable)
MM_deepfd031_NS_0.6_1,0.9410 (unreliable)
MM_deepfd031_NS_1.0_1,0.6864 (unreliable)
MM_deepfd031_WS_0.01_1,0.9825 (reliable)
MM_deepfd031_WS_0.1_1,0.6577 (unreliable)
MM_deepfd031_WS_0.2_1,0.8182 (unreliable)
MM_deepfd031_WS_0.6_1,0.5749 (unreliable)
