,FM_defect4ml026_faulty
MM_defect4ml026_add_noise_mutated0_MP_100,0.984888888888889
MM_defect4ml026_add_noise_mutated0_MP_25.0,0.9938875305623474
MM_defect4ml026_add_noise_mutated0_MP_37.5,0.9684418145956607
MM_defect4ml026_add_noise_mutated0_MP_43.75,0.9758454106280193
MM_defect4ml026_add_noise_mutated0_MP_46.88,0.967845659163987
MM_defect4ml026_add_noise_mutated0_MP_50.0,0.9629963898916967
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_1,0.9734278122232064
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_11,0.98201364482117
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_2,0.9635036496350367
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_3,0.9082705831103366
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_5,0.9581142954044428
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_6,0.916484152237696
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_9,0.9623655913978494
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_l2_1,0.9571651090342679
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_l2_11,0.9908556499020248
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_l2_2,0.9598817567567568
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_l2_3,0.9494088534506462
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_l2_5,0.908381317978247
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_l2_6,0.9315747341135211
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l1_l2_9,0.9777639235245219
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l2_1,0.984932593180016
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l2_11,0.9665676077265971
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l2_2,0.9860383944153578
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l2_3,0.9507537688442211
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l2_5,0.9671302149178255
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l2_6,0.9672789896670493
MM_defect4ml026_add_weights_regularisation_mutated0_MP_l2_9,0.9851340033500837
MM_defect4ml026_change_activation_function_mutated0_MP_elu_1,0.9806451612903225
MM_defect4ml026_change_activation_function_mutated0_MP_elu_11,0.8994288631505057
MM_defect4ml026_change_activation_function_mutated0_MP_elu_2,0.9722696245733788
MM_defect4ml026_change_activation_function_mutated0_MP_elu_3,0.9862258953168044
MM_defect4ml026_change_activation_function_mutated0_MP_elu_5,0.9550224887556222
MM_defect4ml026_change_activation_function_mutated0_MP_elu_6,0.9947328818660648
MM_defect4ml026_change_activation_function_mutated0_MP_elu_9,0.9815384615384615
MM_defect4ml026_change_activation_function_mutated0_MP_exponential_1,0.9638242894056847
MM_defect4ml026_change_activation_function_mutated0_MP_exponential_2,0.9866177818515125
MM_defect4ml026_change_activation_function_mutated0_MP_exponential_3,0.9537236689334881
MM_defect4ml026_change_activation_function_mutated0_MP_exponential_5,0.9758285193067802
MM_defect4ml026_change_activation_function_mutated0_MP_exponential_6,0.9848254931714718
MM_defect4ml026_change_activation_function_mutated0_MP_exponential_9,0.9761378700839594
MM_defect4ml026_change_activation_function_mutated0_MP_hard_sigmoid_1,0.9642529789184235
MM_defect4ml026_change_activation_function_mutated0_MP_hard_sigmoid_11,0.8953882563643342
MM_defect4ml026_change_activation_function_mutated0_MP_hard_sigmoid_2,0.951339117314221
MM_defect4ml026_change_activation_function_mutated0_MP_hard_sigmoid_3,0.960621387283237
MM_defect4ml026_change_activation_function_mutated0_MP_hard_sigmoid_5,0.9703405346027095
MM_defect4ml026_change_activation_function_mutated0_MP_hard_sigmoid_6,0.947119258662369
MM_defect4ml026_change_activation_function_mutated0_MP_hard_sigmoid_9,0.9634343901874565
MM_defect4ml026_change_activation_function_mutated0_MP_linear_1,0.9943181818181818
MM_defect4ml026_change_activation_function_mutated0_MP_linear_11,0.8960002543558439
MM_defect4ml026_change_activation_function_mutated0_MP_linear_2,0.9710806697108065
MM_defect4ml026_change_activation_function_mutated0_MP_linear_3,0.9694656488549617
MM_defect4ml026_change_activation_function_mutated0_MP_linear_5,0.9779661016949152
MM_defect4ml026_change_activation_function_mutated0_MP_linear_6,0.9864864864864865
MM_defect4ml026_change_activation_function_mutated0_MP_linear_9,0.9916230366492148
MM_defect4ml026_change_activation_function_mutated0_MP_relu_1,0.994718309859155
MM_defect4ml026_change_activation_function_mutated0_MP_relu_11,0.9161732228019076
MM_defect4ml026_change_activation_function_mutated0_MP_relu_2,0.969937369519833
MM_defect4ml026_change_activation_function_mutated0_MP_relu_3,0.9833333333333334
