,FM_cleanml010_faulty
MM_cleanml010_original0_GF_0.01_1,0.2500 (reliable)
MM_cleanml010_original0_LA_0.01_1,0.5541 (reliable)
MM_cleanml010_original0_NAI_0.01_1,0.2500 (reliable)
MM_cleanml010_original0_NEB_0.01_1,0.2400 (reliable)
MM_cleanml010_original0_NS_0.01_1,0.2308 (reliable)
MM_cleanml010_original0_WS_0.01_1,0.2400 (reliable)
MM_cleanml010_original1_GF_0.01_1,0.8286 (reliable)
MM_cleanml010_original1_LA_0.01_1,0.6313 (reliable)
MM_cleanml010_original1_NAI_0.01_1,0.7895 (reliable)
MM_cleanml010_original1_NS_0.01_1,0.8333 (reliable)
MM_cleanml010_original2_GF_0.01_1,0.0222 (reliable)
MM_cleanml010_original2_LA_0.01_1,0.5017 (reliable)
MM_cleanml010_original2_NAI_0.01_1,0.0204 (reliable)
MM_cleanml010_original2_NEB_0.01_1,0.0227 (reliable)
MM_cleanml010_original2_NS_0.01_1,0.0222 (reliable)
MM_cleanml010_original3_GF_0.01_1,0.2069 (reliable)
MM_cleanml010_original3_LA_0.01_1,0.2222 (reliable)
MM_cleanml010_original3_NAI_0.01_1,0.1818 (reliable)
MM_cleanml010_original3_NEB_0.01_1,0.2000 (reliable)
MM_cleanml010_original3_NS_0.01_1,0.2000 (reliable)
MM_cleanml010_original3_WS_0.01_1,0.2000 (reliable)
MM_cleanml010_original4_GF_0.01_1,0.5333 (reliable)
MM_cleanml010_original4_LA_0.01_1,0.2250 (reliable)
MM_cleanml010_original4_NAI_0.01_1,0.5882 (reliable)
MM_cleanml010_original4_NEB_0.01_1,0.5172 (reliable)
MM_cleanml010_original4_NS_0.01_1,0.5758 (reliable)
MM_cleanml010_original4_WS_0.01_1,0.5667 (reliable)
