,FM_defect4ml011_faulty
MM_defect4ml011_change_activation_function_mutated0_MP_sigmoid_2,0.4059 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_sigmoid_4,0.4221 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_sigmoid_6,0.3150 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_sigmoid_9,0.5543 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softmax_12,0.6443 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softmax_2,0.3815 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softmax_4,0.4072 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softmax_6,0.4034 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softmax_9,0.3262 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softplus_12,0.6246 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softplus_2,0.4380 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softplus_4,0.4449 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softplus_6,0.3620 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softplus_9,0.5734 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softsign_12,0.1911 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softsign_2,0.6490 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softsign_4,0.6445 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softsign_6,0.6277 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_softsign_9,0.6230 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_tanh_2,0.6559 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_tanh_4,0.6301 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_tanh_6,0.6372 (reliable)
MM_defect4ml011_change_activation_function_mutated0_MP_tanh_9,0.6227 (reliable)
MM_defect4ml011_change_batch_size_mutated0_MP_128_128,0.6337 (reliable)
MM_defect4ml011_change_batch_size_mutated0_MP_16_16,0.6462 (reliable)
MM_defect4ml011_change_batch_size_mutated0_MP_64_64,0.6456 (reliable)
MM_defect4ml011_change_batch_size_mutated0_MP_8_8,0.6430 (reliable)
MM_defect4ml011_change_dropout_rate_mutated0_MP_0.125_0.125_10,0.6277 (reliable)
MM_defect4ml011_change_dropout_rate_mutated0_MP_0.25_0.25_10,0.6314 (reliable)
MM_defect4ml011_change_dropout_rate_mutated0_MP_0.75_0.75_10,0.5901 (reliable)
MM_defect4ml011_change_dropout_rate_mutated0_MP_0.9_0.9_10,0.4727 (reliable)
MM_defect4ml011_change_epochs_mutated0_MP_1,0.6518 (reliable)
MM_defect4ml011_change_epochs_mutated0_MP_2,0.6212 (reliable)
MM_defect4ml011_change_epochs_mutated0_MP_4,0.6407 (reliable)
MM_defect4ml011_change_epochs_mutated0_MP_6,0.6273 (reliable)
MM_defect4ml011_change_label_mutated0_MP_100,0.6183 (reliable)
MM_defect4ml011_change_learning_rate_mutated0_MP_False_1e-05,0.4042 (reliable)
MM_defect4ml011_change_learning_rate_mutated0_MP_False_6e-05,0.5626 (reliable)
MM_defect4ml011_change_learning_rate_mutated0_MP_False_7e-05,0.5852 (reliable)
MM_defect4ml011_change_learning_rate_mutated0_MP_False_8e-05,0.6135 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_binary_crossentropy,0.6233 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_categorical_hinge,0.1975 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_hinge,0.3563 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_huber_loss,0.6197 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.6318 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_logcosh,0.6115 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_mean_absolute_error,0.3865 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.3050 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_mean_squared_error,0.6397 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.6309 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_poisson,0.6504 (reliable)
MM_defect4ml011_change_loss_function_mutated0_MP_squared_hinge,0.5696 (reliable)
MM_defect4ml011_change_optimisation_function_mutated0_MP_adadelta,0.2733 (reliable)
MM_defect4ml011_change_optimisation_function_mutated0_MP_adagrad,0.3558 (reliable)
MM_defect4ml011_change_optimisation_function_mutated0_MP_adam,0.6669 (reliable)
MM_defect4ml011_change_optimisation_function_mutated0_MP_adamax,0.6894 (reliable)
MM_defect4ml011_change_optimisation_function_mutated0_MP_nadam,0.7013 (reliable)
MM_defect4ml011_change_optimisation_function_mutated0_MP_sgd,0.4995 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_constant_1,0.1927 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_constant_11,0.5898 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_constant_3,0.2000 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_constant_5,0.1941 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_constant_8,0.1912 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.6288 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_normal_11,0.6193 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.6632 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.6669 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.6530 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.6443 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_uniform_11,0.6282 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.6527 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.6566 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.6434 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_normal_1,0.6356 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_normal_11,0.6433 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_normal_3,0.6495 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_normal_5,0.6415 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_normal_8,0.6266 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_uniform_1,0.6645 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_uniform_11,0.6500 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_uniform_3,0.6350 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_uniform_5,0.6378 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_he_uniform_8,0.6204 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.6337 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_normal_11,0.6071 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.6560 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.6306 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.6501 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6681 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_uniform_11,0.6265 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.6522 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.6212 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.6458 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_ones_1,0.4048 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_ones_11,0.6034 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_ones_3,0.4660 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_ones_5,0.3407 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_ones_8,0.2361 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_orthogonal_1,0.6514 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_orthogonal_11,0.6235 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_orthogonal_3,0.6469 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_orthogonal_5,0.6230 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_orthogonal_8,0.6183 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_normal_1,0.6257 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_normal_11,0.6472 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_normal_3,0.6372 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_normal_5,0.6495 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_normal_8,0.6556 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6029 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_uniform_11,0.6284 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_uniform_3,0.6284 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_uniform_5,0.6499 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_random_uniform_8,0.6466 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6373 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_truncated_normal_11,0.6204 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.6215 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.6487 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.6308 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6473 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_variance_scaling_11,0.6491 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.6555 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.6354 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_variance_scaling_8,0.6441 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_zeros_1,0.1998 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_zeros_11,0.5956 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_zeros_3,0.1971 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_zeros_5,0.2036 (reliable)
MM_defect4ml011_change_weights_initialisation_mutated0_MP_zeros_8,0.1888 (reliable)
MM_defect4ml011_delete_training_data_mutated0_MP_49.5,0.6439 (reliable)
MM_defect4ml011_delete_training_data_mutated0_MP_74.25,0.6447 (reliable)
MM_defect4ml011_delete_training_data_mutated0_MP_86.62,0.6322 (reliable)
MM_defect4ml011_delete_training_data_mutated0_MP_89.72,0.6366 (reliable)
MM_defect4ml011_delete_training_data_mutated0_MP_92.81,0.6468 (reliable)
MM_defect4ml011_delete_training_data_mutated0_MP_99,0.6210 (reliable)
MM_defect4ml011_disable_batching_mutated0_MP,0.6267 (reliable)
MM_defect4ml011_make_output_classes_overlap_mutated0_MP_100,0.6401 (reliable)
MM_defect4ml011_make_output_classes_overlap_mutated0_MP_50.0,0.6281 (reliable)
MM_defect4ml011_make_output_classes_overlap_mutated0_MP_75.0,0.6396 (reliable)
MM_defect4ml011_make_output_classes_overlap_mutated0_MP_87.5,0.6518 (reliable)
MM_defect4ml011_make_output_classes_overlap_mutated0_MP_93.75,0.6215 (reliable)
MM_defect4ml011_make_output_classes_overlap_mutated0_MP_96.88,0.6431 (reliable)
MM_defect4ml011_remove_activation_function_mutated0_MP_2,0.6645 (reliable)
MM_defect4ml011_remove_activation_function_mutated0_MP_4,0.6256 (reliable)
MM_defect4ml011_remove_activation_function_mutated0_MP_6,0.6326 (reliable)
MM_defect4ml011_remove_activation_function_mutated0_MP_9,0.6353 (reliable)
MM_defect4ml011_remove_bias_mutated0_MP_1,0.6483 (reliable)
MM_defect4ml011_remove_bias_mutated0_MP_11,0.6499 (reliable)
MM_defect4ml011_remove_bias_mutated0_MP_3,0.6386 (reliable)
MM_defect4ml011_remove_bias_mutated0_MP_5,0.6320 (reliable)
MM_defect4ml011_remove_bias_mutated0_MP_8,0.6304 (reliable)
MM_defect4ml011_remove_validation_set_mutated0_MP,0.6221 (reliable)
MM_defect4ml011_unbalance_train_data_mutated0_MP_100,0.6300 (reliable)
MM_defect4ml011_unbalance_train_data_mutated0_MP_50.0,0.6553 (reliable)
MM_defect4ml011_unbalance_train_data_mutated0_MP_75.0,0.6214 (reliable)
MM_defect4ml011_unbalance_train_data_mutated0_MP_87.5,0.6374 (reliable)
MM_defect4ml011_unbalance_train_data_mutated0_MP_93.75,0.6448 (reliable)
MM_defect4ml011_unbalance_train_data_mutated0_MP_96.88,0.6221 (reliable)
