,FM_defect4ml091_faulty
MM_defect4ml091_add_noise_mutated0_MP_100,0.2670157068062827
MM_defect4ml091_add_noise_mutated0_MP_25.0,0.18112122664111166
MM_defect4ml091_add_noise_mutated0_MP_31.25,0.21197119711971193
MM_defect4ml091_add_noise_mutated0_MP_34.38,0.21253534401508017
MM_defect4ml091_add_noise_mutated0_MP_37.5,0.20652173913043478
MM_defect4ml091_add_noise_mutated0_MP_43.75,0.16776460254721126
MM_defect4ml091_add_noise_mutated0_MP_46.88,0.18468899521531104
MM_defect4ml091_add_noise_mutated0_MP_50.0,0.18147625763986838
MM_defect4ml091_add_noise_mutated0_MP_75.0,0.19725177304964536
MM_defect4ml091_add_noise_mutated0_MP_78.12,0.1660248181429183
MM_defect4ml091_add_noise_mutated0_MP_81.25,0.2003402807316036
MM_defect4ml091_add_noise_mutated0_MP_87.5,0.18001722652885443
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_0,0.217148182665424
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_1,0.23084025854108955
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_2,0.1987060998151571
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_3,0.19276534983341265
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_5,0.1627659574468085
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_6,0.2034656232532141
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_7,0.16676522767593138
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_8,0.18115183246073296
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_1,0.21588315837517114
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_3,0.17834394904458598
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_6,0.22863172704889195
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_7,0.20785876993166286
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_8,0.18489425981873112
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_0,0.2044589450788472
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_1,0.20095187731359068
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_2,0.17393800229621126
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_3,0.21743810548977396
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_5,0.2772963604852686
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_6,0.20449790794979075
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_7,0.22487778381314508
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_8,0.22901921132457023
MM_defect4ml091_change_activation_function_mutated0_MP_elu_1,0.19346978557504876
MM_defect4ml091_change_activation_function_mutated0_MP_elu_2,0.1733208078910287
MM_defect4ml091_change_activation_function_mutated0_MP_elu_3,0.19576470588235295
MM_defect4ml091_change_activation_function_mutated0_MP_elu_6,0.1917073170731707
MM_defect4ml091_change_activation_function_mutated0_MP_elu_7,0.17509191176470587
MM_defect4ml091_change_activation_function_mutated0_MP_elu_8,0.23571550400818694
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_1,0.25911093311974376
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_2,0.2473913043478261
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_3,0.22101449275362317
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_6,0.1917808219178082
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_7,0.19772051536174431
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_8,0.1885796545105566
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_1,0.18130709768095576
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_2,0.19952267303102625
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_3,0.2086575875486381
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_6,0.16211121583411875
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_7,0.20574653668547976
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_8,0.20478325859491778
MM_defect4ml091_change_activation_function_mutated0_MP_linear_1,0.18234767025089604
MM_defect4ml091_change_activation_function_mutated0_MP_linear_2,0.19317678334071775
MM_defect4ml091_change_activation_function_mutated0_MP_linear_3,0.19371243643088304
MM_defect4ml091_change_activation_function_mutated0_MP_linear_6,0.19120654396728012
MM_defect4ml091_change_activation_function_mutated0_MP_linear_7,0.19886632026452528
MM_defect4ml091_change_activation_function_mutated0_MP_linear_8,0.27769255798819314
MM_defect4ml091_change_activation_function_mutated0_MP_relu_1,0.18725490196078431
MM_defect4ml091_change_activation_function_mutated0_MP_relu_2,0.21342031686859272
MM_defect4ml091_change_activation_function_mutated0_MP_relu_3,0.2072029934518241
MM_defect4ml091_change_activation_function_mutated0_MP_relu_6,0.16666666666666666
MM_defect4ml091_change_activation_function_mutated0_MP_relu_7,0.19833564493758668
MM_defect4ml091_change_activation_function_mutated0_MP_selu_1,0.21253175275190517
MM_defect4ml091_change_activation_function_mutated0_MP_selu_2,0.18673330304407088
MM_defect4ml091_change_activation_function_mutated0_MP_selu_3,0.1893414211438475
MM_defect4ml091_change_activation_function_mutated0_MP_selu_6,0.2014242115971516
MM_defect4ml091_change_activation_function_mutated0_MP_selu_7,0.20231481481481484
MM_defect4ml091_change_activation_function_mutated0_MP_selu_8,0.08203161105462611
MM_defect4ml091_change_activation_function_mutated0_MP_sigmoid_1,0.17020440251572327
MM_defect4ml091_change_activation_function_mutated0_MP_sigmoid_2,0.2240041386445939
MM_defect4ml091_change_activation_function_mutated0_MP_sigmoid_3,0.19424460431654675
MM_defect4ml091_change_activation_function_mutated0_MP_sigmoid_6,0.2066697980272428
MM_defect4ml091_change_activation_function_mutated0_MP_sigmoid_7,0.18191721132897606
MM_defect4ml091_change_activation_function_mutated0_MP_sigmoid_8,0.18646616541353384
MM_defect4ml091_change_activation_function_mutated0_MP_softmax_1,0.18920210224558054
MM_defect4ml091_change_activation_function_mutated0_MP_softmax_2,0.19444444444444442
MM_defect4ml091_change_activation_function_mutated0_MP_softmax_3,0.21199500208246566
MM_defect4ml091_change_activation_function_mutated0_MP_softmax_6,0.21632865314612584
MM_defect4ml091_change_activation_function_mutated0_MP_softmax_7,0.19392405063291138
MM_defect4ml091_change_activation_function_mutated0_MP_softmax_8,0.23656884875846496
MM_defect4ml091_change_activation_function_mutated0_MP_softplus_1,0.21976149914821122
MM_defect4ml091_change_activation_function_mutated0_MP_softplus_2,0.18259129564782392
MM_defect4ml091_change_activation_function_mutated0_MP_softplus_3,0.19785051294577433
MM_defect4ml091_change_activation_function_mutated0_MP_softplus_6,0.22622622622622623
MM_defect4ml091_change_activation_function_mutated0_MP_softplus_7,0.17621980104216012
MM_defect4ml091_change_activation_function_mutated0_MP_softplus_8,0.2337468982630273
MM_defect4ml091_change_activation_function_mutated0_MP_softsign_1,0.18815970628728776
MM_defect4ml091_change_activation_function_mutated0_MP_softsign_2,0.20348058902275767
MM_defect4ml091_change_activation_function_mutated0_MP_softsign_3,0.2347677886663826
MM_defect4ml091_change_activation_function_mutated0_MP_softsign_6,0.2
MM_defect4ml091_change_activation_function_mutated0_MP_softsign_7,0.21140035906642726
MM_defect4ml091_change_activation_function_mutated0_MP_softsign_8,0.16587688574502668
MM_defect4ml091_change_activation_function_mutated0_MP_tanh_1,0.18775145283862316
MM_defect4ml091_change_activation_function_mutated0_MP_tanh_2,0.20270880361173818
MM_defect4ml091_change_activation_function_mutated0_MP_tanh_3,0.19804183355585225
MM_defect4ml091_change_activation_function_mutated0_MP_tanh_6,0.1913303437967115
MM_defect4ml091_change_activation_function_mutated0_MP_tanh_7,0.19533961328706004
MM_defect4ml091_change_activation_function_mutated0_MP_tanh_8,0.1871032332931352
MM_defect4ml091_change_batch_size_mutated0_MP_200_200,0.21756487025948107
MM_defect4ml091_change_batch_size_mutated0_MP_25_25,0.1803512102515425
MM_defect4ml091_change_batch_size_mutated0_MP_400_400,0.27350427350427353
MM_defect4ml091_change_batch_size_mutated0_MP_50_50,0.23059255856683508
MM_defect4ml091_change_epochs_mutated0_MP_1,0.2790834312573443
MM_defect4ml091_change_epochs_mutated0_MP_10,0.19008782936010035
MM_defect4ml091_change_epochs_mutated0_MP_11,0.2224924012158055
MM_defect4ml091_change_epochs_mutated0_MP_15,0.22800624674648623
MM_defect4ml091_change_epochs_mutated0_MP_16,0.19556243550051602
MM_defect4ml091_change_epochs_mutated0_MP_17,0.22054380664652568
MM_defect4ml091_change_epochs_mutated0_MP_18,0.1970618034447822
MM_defect4ml091_change_epochs_mutated0_MP_2,0.20904403014676717
MM_defect4ml091_change_epochs_mutated0_MP_3,0.2085979482169028
MM_defect4ml091_change_epochs_mutated0_MP_4,0.2237052856380139
MM_defect4ml091_change_epochs_mutated0_MP_6,0.1965714285714286
MM_defect4ml091_change_epochs_mutated0_MP_9,0.22936320754716985
MM_defect4ml091_change_label_mutated0_MP_100,0.03667755482967803
MM_defect4ml091_change_label_mutated0_MP_12.5,0.16328125000000002
MM_defect4ml091_change_label_mutated0_MP_25.0,0.12621082621082622
MM_defect4ml091_change_label_mutated0_MP_3.12,0.17671046669687354
MM_defect4ml091_change_label_mutated0_MP_50.0,0.07714491708723864
MM_defect4ml091_change_label_mutated0_MP_6.25,0.22860635696821516
MM_defect4ml091_change_label_mutated0_MP_9.38,0.1819938176197836
MM_defect4ml091_change_learning_rate_mutated0_MP_False_0.001,0.20808966861598444
MM_defect4ml091_change_loss_function_mutated0_MP_binary_crossentropy,0.19402985074626866
MM_defect4ml091_change_loss_function_mutated0_MP_categorical_crossentropy,0.18921668362156663
MM_defect4ml091_change_loss_function_mutated0_MP_categorical_hinge,0.2079694323144105
MM_defect4ml091_change_loss_function_mutated0_MP_hinge,0.207
MM_defect4ml091_change_loss_function_mutated0_MP_huber_loss,0.2024793388429752
MM_defect4ml091_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.18785046728971963
MM_defect4ml091_change_loss_function_mutated0_MP_logcosh,0.2281348788198103
MM_defect4ml091_change_loss_function_mutated0_MP_mean_absolute_error,0.22780748663101605
MM_defect4ml091_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.21052631578947367
MM_defect4ml091_change_loss_function_mutated0_MP_mean_squared_error,0.18937401367701207
MM_defect4ml091_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1888888888888889
MM_defect4ml091_change_loss_function_mutated0_MP_poisson,0.2082551594746717
MM_defect4ml091_change_loss_function_mutated0_MP_squared_hinge,0.19499200852424084
MM_defect4ml091_change_optimisation_function_mutated0_MP_adadelta,0.14449894884372808
MM_defect4ml091_change_optimisation_function_mutated0_MP_adagrad,0.18420388594499115
MM_defect4ml091_change_optimisation_function_mutated0_MP_adam,0.21394460362941736
MM_defect4ml091_change_optimisation_function_mutated0_MP_adamax,0.19247787610619466
MM_defect4ml091_change_optimisation_function_mutated0_MP_nadam,0.18564005668398675
MM_defect4ml091_change_optimisation_function_mutated0_MP_rmsprop,0.21851667496266802
MM_defect4ml091_change_optimisation_function_mutated0_MP_sgd,0.1628714781937476
MM_defect4ml091_change_weights_initialisation_mutated0_MP_constant_1,0.22014661216287199
MM_defect4ml091_change_weights_initialisation_mutated0_MP_constant_3,0.26804749696397245
MM_defect4ml091_change_weights_initialisation_mutated0_MP_constant_6,0.21942676617371004
MM_defect4ml091_change_weights_initialisation_mutated0_MP_constant_7,0.21657071904278133
MM_defect4ml091_change_weights_initialisation_mutated0_MP_constant_8,0.18824087245139878
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.17228103946102022
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.17126813289658402
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.17294350842418238
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.16230121608980355
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.18304431599229287
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.18730808597748208
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.21790457452041315
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.17980769230769228
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.21178263077704423
MM_defect4ml091_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.1781146376125059
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_normal_1,0.21756398940864963
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_normal_3,0.1932038834951456
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_normal_6,0.20087976539589444
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_normal_7,0.18844696969696967
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_normal_8,0.18669314796425027
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_uniform_1,0.21398987574781408
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_uniform_3,0.1667438628994905
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_uniform_6,0.192090395480226
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_uniform_7,0.18444666001994017
MM_defect4ml091_change_weights_initialisation_mutated0_MP_he_uniform_8,0.19971936389148737
MM_defect4ml091_change_weights_initialisation_mutated0_MP_identity_6,0.19406614785992218
MM_defect4ml091_change_weights_initialisation_mutated0_MP_identity_7,0.20214843750000003
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1992533831077928
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.18694798822374878
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.2146788990825688
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.21329507412721185
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.2092696629213483
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.19252747252747252
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.22631578947368422
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.18131030980192991
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.17313288069835112
MM_defect4ml091_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.1963775023832221
MM_defect4ml091_change_weights_initialisation_mutated0_MP_ones_1,0.21635883905013192
MM_defect4ml091_change_weights_initialisation_mutated0_MP_ones_3,0.18617261635788523
MM_defect4ml091_change_weights_initialisation_mutated0_MP_ones_6,0.17622162370142358
MM_defect4ml091_change_weights_initialisation_mutated0_MP_ones_7,0.19694802098235578
MM_defect4ml091_change_weights_initialisation_mutated0_MP_ones_8,0.19894534995206137
MM_defect4ml091_change_weights_initialisation_mutated0_MP_orthogonal_1,0.19816933638443937
MM_defect4ml091_change_weights_initialisation_mutated0_MP_orthogonal_3,0.17869087434304828
MM_defect4ml091_change_weights_initialisation_mutated0_MP_orthogonal_6,0.19182535996284253
MM_defect4ml091_change_weights_initialisation_mutated0_MP_orthogonal_7,0.16949975716367172
MM_defect4ml091_change_weights_initialisation_mutated0_MP_orthogonal_8,0.17700915564598171
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_normal_1,0.17938144329896913
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_normal_3,0.19155998103366523
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_normal_6,0.17698259187620893
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_normal_7,0.22270742358078602
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_normal_8,0.19944598337950137
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_uniform_1,0.18602455146364497
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_uniform_3,0.16503038803179057
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_uniform_6,0.18890554722638678
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_uniform_7,0.18585762064022934
MM_defect4ml091_change_weights_initialisation_mutated0_MP_random_uniform_8,0.17259873232569478
MM_defect4ml091_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1780821917808219
MM_defect4ml091_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2073477604428787
MM_defect4ml091_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.1912672045562411
MM_defect4ml091_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.22926829268292684
MM_defect4ml091_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.17253012048192773
MM_defect4ml091_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1753764393268379
MM_defect4ml091_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.19289099526066353
MM_defect4ml091_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.15857284440039643
MM_defect4ml091_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.16786570743405277
MM_defect4ml091_change_weights_initialisation_mutated0_MP_variance_scaling_8,0.17796610169491528
MM_defect4ml091_change_weights_initialisation_mutated0_MP_zeros_1,0.21671686405942164
MM_defect4ml091_change_weights_initialisation_mutated0_MP_zeros_3,0.27056478104256815
MM_defect4ml091_change_weights_initialisation_mutated0_MP_zeros_6,0.2718731516447518
MM_defect4ml091_change_weights_initialisation_mutated0_MP_zeros_7,0.2652842809364549
MM_defect4ml091_change_weights_initialisation_mutated0_MP_zeros_8,0.18186323092170467
MM_defect4ml091_delete_training_data_mutated0_MP_12.38,0.191047531149054
