,FM_deepfd015_faulty
MM_deepfd015_GF_0.01_1,0.9818 (reliable)
MM_deepfd015_GF_0.1_1,0.9823 (reliable)
MM_deepfd015_GF_0.2_1,0.9853 (reliable)
MM_deepfd015_GF_0.6_1,0.9778 (reliable)
MM_deepfd015_GF_1.0_1,0.9876 (reliable)
MM_deepfd015_LA_0.01_1,0.0000 (unreliable)
MM_deepfd015_NAI_0.01_1,0.9899 (reliable)
MM_deepfd015_NAI_0.1_1,0.9447 (reliable)
MM_deepfd015_NEB_0.01_1,0.9841 (reliable)
MM_deepfd015_NEB_0.1_1,0.6824 (reliable)
MM_deepfd015_NEB_0.2_1,0.9821 (reliable)
MM_deepfd015_NS_0.01_1,1.0000 (reliable)
MM_deepfd015_NS_0.1_1,0.9778 (reliable)
MM_deepfd015_NS_0.2_1,0.9118 (reliable)
MM_deepfd015_WS_0.01_1,0.9783 (reliable)
MM_deepfd015_WS_0.1_1,0.9943 (reliable)
MM_deepfd015_WS_0.2_1,0.5857 (reliable)
