,FM_deepfd029_faulty
MM_deepfd029_GF_0.01_1,0.0
MM_deepfd029_GF_0.1_1,0.0
MM_deepfd029_GF_0.2_1,0.0
MM_deepfd029_GF_0.6_1,0.0
MM_deepfd029_LA_0.01_1,0.0
MM_deepfd029_LD_0.01_1,0.0
MM_deepfd029_NAI_0.01_1,0.0
MM_deepfd029_NAI_0.1_1,0.0
MM_deepfd029_NAI_0.2_1,1.0
MM_deepfd029_NEB_0.01_1,0.0
MM_deepfd029_NEB_0.1_1,1.0
MM_deepfd029_NEB_0.2_1,1.0
MM_deepfd029_NEB_0.6_1,0.5
MM_deepfd029_NS_0.01_1,0.0
MM_deepfd029_NS_0.1_1,1.0
MM_deepfd029_NS_0.2_1,0.0
MM_deepfd029_NS_0.6_1,1.0
MM_deepfd029_NS_1.0_1,0.5
MM_deepfd029_WS_0.01_1,0.0
MM_deepfd029_WS_0.1_1,0.0
MM_deepfd029_WS_0.2_1,0.0
MM_deepfd029_WS_0.6_1,0.0
