,FM_deeplocalize039_faulty
MM_deeplocalize039_original0_GF_0.01_1,0.6305 (reliable)
MM_deeplocalize039_original0_LA_0.01_1,0.1234 (reliable)
MM_deeplocalize039_original0_LD_0.01_1,0.6233 (reliable)
MM_deeplocalize039_original0_LR_0.01_1,0.0169 (reliable)
MM_deeplocalize039_original0_NAI_0.01_1,0.6433 (reliable)
MM_deeplocalize039_original0_NEB_0.01_1,0.6491 (reliable)
MM_deeplocalize039_original0_NS_0.01_1,0.6429 (reliable)
MM_deeplocalize039_original0_WS_0.01_1,0.6478 (reliable)
MM_deeplocalize039_original1_GF_0.01_1,0.6173 (reliable)
MM_deeplocalize039_original1_LA_0.01_1,0.6092 (reliable)
MM_deeplocalize039_original1_LD_0.01_1,0.6004 (reliable)
MM_deeplocalize039_original1_LR_0.01_1,0.0687 (reliable)
MM_deeplocalize039_original1_NAI_0.01_1,0.6195 (reliable)
MM_deeplocalize039_original1_NEB_0.01_1,0.6293 (reliable)
MM_deeplocalize039_original1_NS_0.01_1,0.6251 (reliable)
MM_deeplocalize039_original1_WS_0.01_1,0.6026 (reliable)
MM_deeplocalize039_original2_GF_0.01_1,0.5376 (reliable)
MM_deeplocalize039_original2_LA_0.01_1,0.1277 (reliable)
MM_deeplocalize039_original2_LD_0.01_1,0.5316 (reliable)
MM_deeplocalize039_original2_LR_0.01_1,0.0716 (reliable)
MM_deeplocalize039_original2_NAI_0.01_1,0.5096 (reliable)
MM_deeplocalize039_original2_NEB_0.01_1,0.5687 (reliable)
MM_deeplocalize039_original2_NS_0.01_1,0.5463 (reliable)
MM_deeplocalize039_original2_WS_0.01_1,0.4054 (reliable)
MM_deeplocalize039_original3_GF_0.01_1,0.3802 (reliable)
MM_deeplocalize039_original3_LA_0.01_1,0.1066 (unreliable)
MM_deeplocalize039_original3_LD_0.01_1,0.3702 (reliable)
MM_deeplocalize039_original3_LR_0.01_1,0.0854 (reliable)
MM_deeplocalize039_original3_NAI_0.01_1,0.3931 (reliable)
MM_deeplocalize039_original3_NEB_0.01_1,0.4527 (reliable)
MM_deeplocalize039_original3_NS_0.01_1,0.3840 (reliable)
MM_deeplocalize039_original3_WS_0.01_1,0.3170 (reliable)
MM_deeplocalize039_original4_GF_0.01_1,0.3925 (reliable)
MM_deeplocalize039_original4_LA_0.01_1,0.1265 (reliable)
MM_deeplocalize039_original4_LD_0.01_1,0.3692 (reliable)
MM_deeplocalize039_original4_LR_0.01_1,0.0541 (unreliable)
MM_deeplocalize039_original4_NEB_0.01_1,0.3778 (reliable)
MM_deeplocalize039_original4_NS_0.01_1,0.4067 (reliable)
MM_deeplocalize039_original4_WS_0.01_1,0.3905 (reliable)
