,FM_deepfd035_faulty
MM_deepfd035_GF_0.01_1,0.125
MM_deepfd035_GF_0.1_1,0.25
MM_deepfd035_GF_0.2_1,0.0
MM_deepfd035_GF_0.6_1,0.0625
MM_deepfd035_GF_1.0_1,0.0
MM_deepfd035_LA_0.01_1,0.0
MM_deepfd035_NAI_0.01_1,0.0
MM_deepfd035_NAI_0.1_1,0.0
MM_deepfd035_NAI_0.2_1,0.0
MM_deepfd035_NEB_0.01_1,0.0
MM_deepfd035_NEB_0.1_1,0.3333333333333333
MM_deepfd035_NEB_0.2_1,0.0
MM_deepfd035_NS_0.01_1,0.0
MM_deepfd035_NS_0.1_1,0.0
MM_deepfd035_NS_0.2_1,0.0
MM_deepfd035_NS_0.6_1,0.08333333333333333
MM_deepfd035_WS_0.01_1,0.0
MM_deepfd035_WS_0.1_1,0.0
MM_deepfd035_WS_0.2_1,0.4
