,FM_cleanml013_faulty
MM_cleanml013_add_noise_mutated0_MP_100,0.2857 (unreliable)
MM_cleanml013_add_noise_mutated0_MP_50.0,0.3684 (unreliable)
MM_cleanml013_add_noise_mutated0_MP_75.0,0.3600 (unreliable)
MM_cleanml013_add_noise_mutated0_MP_87.5,0.3043 (unreliable)
MM_cleanml013_add_noise_mutated0_MP_93.75,0.3750 (unreliable)
MM_cleanml013_add_noise_mutated0_MP_96.88,0.3684 (unreliable)
MM_cleanml013_add_weights_regularisation_mutated0_MP_l1_1,0.1538 (unreliable)
MM_cleanml013_add_weights_regularisation_mutated0_MP_l1_2,0.7500 (unreliable)
MM_cleanml013_add_weights_regularisation_mutated0_MP_l1_l2_1,0.1333 (unreliable)
MM_cleanml013_add_weights_regularisation_mutated0_MP_l1_l2_2,0.2857 (unreliable)
MM_cleanml013_add_weights_regularisation_mutated0_MP_l2_1,0.2500 (unreliable)
MM_cleanml013_add_weights_regularisation_mutated0_MP_l2_2,0.5000 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_elu_1,0.5000 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_elu_2,0.1667 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_exponential_1,0.4444 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_exponential_2,0.0909 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2000 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4286 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_linear_1,0.6000 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_linear_2,0.1731 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_relu_1,0.5714 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_relu_2,0.2143 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_selu_1,0.4444 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_selu_2,0.1695 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_sigmoid_1,0.2857 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_sigmoid_2,0.5714 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softmax_1,0.2778 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softmax_2,0.0565 (reliable)
MM_cleanml013_change_activation_function_mutated0_MP_softplus_1,0.1667 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softplus_2,0.0870 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softsign_1,0.1250 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softsign_2,0.1800 (reliable)
MM_cleanml013_change_activation_function_mutated0_MP_tanh_1,0.0000 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_tanh_2,0.1207 (reliable)
MM_cleanml013_change_batch_size_mutated0_MP_100_100,1.0000 (unreliable)
MM_cleanml013_change_batch_size_mutated0_MP_400_400,0.3750 (unreliable)
MM_cleanml013_change_batch_size_mutated0_MP_50_50,0.3750 (unreliable)
MM_cleanml013_change_batch_size_mutated0_MP_800_800,0.4000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_1,0.0727 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_100,0.4444 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_125,0.6000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_138,0.3750 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_14,0.1905 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_144,0.4444 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_147,0.4444 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_148,0.5000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_149,0.3077 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_15,0.2000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_150,0.2000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_16,0.2051 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_17,0.1842 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_20,0.2258 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_26,0.2500 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_50,0.2632 (unreliable)
MM_cleanml013_change_label_mutated0_MP_100,0.0296 (reliable)
MM_cleanml013_change_label_mutated0_MP_12.5,0.1481 (unreliable)
MM_cleanml013_change_label_mutated0_MP_25.0,0.1892 (unreliable)
MM_cleanml013_change_label_mutated0_MP_28.12,0.1111 (unreliable)
MM_cleanml013_change_label_mutated0_MP_31.25,0.1186 (unreliable)
MM_cleanml013_change_label_mutated0_MP_37.5,0.0926 (unreliable)
MM_cleanml013_change_label_mutated0_MP_50.0,0.0633 (reliable)
MM_cleanml013_change_label_mutated0_MP_6.25,0.2222 (unreliable)
MM_cleanml013_change_label_mutated0_MP_9.38,0.2174 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.0005,0.7000 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00075,0.2000 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00077,0.5714 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00078,0.2857 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00081,0.4000 (unreliable)
