,FM_deeplocalize027_faulty
MM_deeplocalize027_GF_0.01_1,0.8867 (reliable)
MM_deeplocalize027_GF_0.1_1,0.9315 (reliable)
MM_deeplocalize027_GF_0.2_1,0.8586 (reliable)
MM_deeplocalize027_GF_0.6_1,0.8893 (reliable)
MM_deeplocalize027_LA_0.01_1,0.9977 (reliable)
MM_deeplocalize027_LD_0.01_1,0.0000 (unreliable)
MM_deeplocalize027_LR_0.01_1,0.0000 (unreliable)
MM_deeplocalize027_NAI_0.01_1,0.8895 (reliable)
MM_deeplocalize027_NAI_0.1_1,0.9171 (reliable)
MM_deeplocalize027_NEB_0.01_1,0.9342 (reliable)
MM_deeplocalize027_NEB_0.1_1,0.8718 (reliable)
MM_deeplocalize027_NEB_0.2_1,0.8803 (unreliable)
MM_deeplocalize027_NEB_0.6_1,0.8794 (reliable)
MM_deeplocalize027_NS_0.01_1,0.8209 (reliable)
MM_deeplocalize027_NS_0.1_1,0.8782 (reliable)
MM_deeplocalize027_NS_0.2_1,0.8834 (reliable)
MM_deeplocalize027_NS_0.6_1,0.8852 (reliable)
MM_deeplocalize027_NS_1.0_1,0.9063 (reliable)
MM_deeplocalize027_WS_0.01_1,0.8293 (reliable)
MM_deeplocalize027_WS_0.1_1,0.8387 (reliable)
MM_deeplocalize027_WS_0.2_1,0.9174 (unreliable)
MM_deeplocalize027_WS_0.6_1,0.8781 (reliable)
