,FM_defect4ml068_faulty
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l1_1,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l1_4,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l1_7,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l1_l2_1,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l1_l2_4,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l1_l2_7,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l2_1,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l2_4,0.0
MM_defect4ml068_add_weights_regularisation_mutated0_MP_l2_7,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_elu_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_elu_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_exponential_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_exponential_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_hard_sigmoid_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_hard_sigmoid_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_linear_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_linear_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_selu_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_selu_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_sigmoid_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_sigmoid_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_softmax_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_softmax_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_softplus_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_softplus_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_softsign_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_softsign_5,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_tanh_2,0.0
MM_defect4ml068_change_activation_function_mutated0_MP_tanh_5,0.0
MM_defect4ml068_change_dropout_rate_mutated0_MP_0.9_0.9_3,0.0
MM_defect4ml068_change_label_mutated0_MP_100,1.0
MM_defect4ml068_change_label_mutated0_MP_12.5,0.0
MM_defect4ml068_change_label_mutated0_MP_25.0,0.0
MM_defect4ml068_change_label_mutated0_MP_50.0,1.0
MM_defect4ml068_change_label_mutated0_MP_53.12,1.0
MM_defect4ml068_change_label_mutated0_MP_56.25,1.0
MM_defect4ml068_change_label_mutated0_MP_6.25,0.0
MM_defect4ml068_change_label_mutated0_MP_62.5,1.0
MM_defect4ml068_change_label_mutated0_MP_75.0,1.0
MM_defect4ml068_change_label_mutated0_MP_9.38,0.0
MM_defect4ml068_change_loss_function_mutated0_MP_categorical_crossentropy,0.0
MM_defect4ml068_change_loss_function_mutated0_MP_categorical_hinge,0.0
MM_defect4ml068_change_loss_function_mutated0_MP_hinge,0.0
MM_defect4ml068_change_loss_function_mutated0_MP_kullback_leibler_divergence,1.0
MM_defect4ml068_change_loss_function_mutated0_MP_mean_absolute_error,0.0
MM_defect4ml068_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0
MM_defect4ml068_change_loss_function_mutated0_MP_poisson,0.0
MM_defect4ml068_change_optimisation_function_mutated0_MP_adadelta,0.0
MM_defect4ml068_change_optimisation_function_mutated0_MP_adagrad,0.0
MM_defect4ml068_change_optimisation_function_mutated0_MP_adamax,0.0
MM_defect4ml068_change_optimisation_function_mutated0_MP_sgd,0.0
MM_defect4ml068_change_weights_initialisation_mutated0_MP_constant_1,0.4
MM_defect4ml068_change_weights_initialisation_mutated0_MP_constant_4,0.6
MM_defect4ml068_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.0
MM_defect4ml068_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0
MM_defect4ml068_change_weights_initialisation_mutated0_MP_ones_1,0.0
MM_defect4ml068_change_weights_initialisation_mutated0_MP_ones_4,0.0
MM_defect4ml068_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0
