,FM_cleanml009_faulty
MM_cleanml009_original0_GF_0.01_1,0.0789 (reliable)
MM_cleanml009_original0_LA_0.01_1,0.2685 (reliable)
MM_cleanml009_original0_NAI_0.01_1,0.3707 (reliable)
MM_cleanml009_original0_NEB_0.01_1,0.6108 (reliable)
MM_cleanml009_original0_NS_0.01_1,0.5833 (reliable)
MM_cleanml009_original0_WS_0.01_1,0.4937 (reliable)
MM_cleanml009_original1_GF_0.01_1,0.0995 (reliable)
MM_cleanml009_original1_LA_0.01_1,0.2206 (reliable)
MM_cleanml009_original1_NAI_0.01_1,0.3927 (reliable)
MM_cleanml009_original1_NEB_0.01_1,0.4118 (reliable)
MM_cleanml009_original1_NS_0.01_1,0.2926 (reliable)
MM_cleanml009_original1_WS_0.01_1,0.2929 (reliable)
MM_cleanml009_original2_GF_0.01_1,0.1064 (reliable)
MM_cleanml009_original2_LA_0.01_1,0.2631 (reliable)
MM_cleanml009_original2_NAI_0.01_1,0.6198 (reliable)
MM_cleanml009_original2_NEB_0.01_1,0.9405 (reliable)
MM_cleanml009_original2_NS_0.01_1,0.3662 (reliable)
MM_cleanml009_original2_WS_0.01_1,0.6379 (reliable)
MM_cleanml009_original3_GF_0.01_1,0.0996 (reliable)
MM_cleanml009_original3_LA_0.01_1,0.2664 (reliable)
MM_cleanml009_original3_NAI_0.01_1,0.5622 (reliable)
MM_cleanml009_original3_NEB_0.01_1,0.8528 (reliable)
MM_cleanml009_original3_NS_0.01_1,0.6210 (reliable)
MM_cleanml009_original3_WS_0.01_1,0.8511 (reliable)
MM_cleanml009_original4_GF_0.01_1,0.1091 (reliable)
MM_cleanml009_original4_LA_0.01_1,0.2261 (reliable)
MM_cleanml009_original4_NAI_0.01_1,0.5710 (reliable)
MM_cleanml009_original4_NEB_0.01_1,0.7324 (reliable)
MM_cleanml009_original4_WS_0.01_1,0.3475 (reliable)
