,FM_cleanml003_faulty
MM_cleanml003_delete_training_data_mutated0_MP_12.38,0.5904 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_18.57,0.5553 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_21.66,0.5569 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_24.75,0.5670 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_37.12,0.5411 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_43.31,0.5090 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_46.41,0.5224 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_49.5,0.5093 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_74.25,0.4254 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_86.62,0.3966 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_92.81,0.3848 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_95.91,0.3497 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_99,0.2675 (reliable)
MM_cleanml003_disable_batching_mutated0_MP,0.5147 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_100,0.1319 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_12.5,0.5202 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_15.62,0.4713 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_18.75,0.4720 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_25.0,0.4229 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_3.12,0.5884 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_50.0,0.3188 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_6.25,0.5603 (reliable)
MM_cleanml003_remove_activation_function_mutated0_MP_1,0.3814 (reliable)
MM_cleanml003_remove_activation_function_mutated0_MP_2,0.4039 (reliable)
MM_cleanml003_remove_bias_mutated0_MP_1,0.6134 (reliable)
MM_cleanml003_remove_bias_mutated0_MP_2,0.6138 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_100,0.1427 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_12.5,0.6082 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_18.75,0.5789 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_21.88,0.5753 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_25.0,0.5774 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_37.5,0.5376 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_43.75,0.5047 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_46.88,0.4894 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_50.0,0.4937 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_56.25,0.4603 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_59.38,0.4375 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_62.5,0.4111 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_75.0,0.3339 (reliable)
