,FM_deepfd008_faulty
MM_deepfd008_GF_0.01_1,0.9333 (reliable)
MM_deepfd008_GF_0.1_1,0.9146 (reliable)
MM_deepfd008_GF_0.2_1,0.8007 (reliable)
MM_deepfd008_GF_0.6_1,0.8482 (reliable)
MM_deepfd008_GF_1.0_1,0.7649 (reliable)
MM_deepfd008_LA_0.01_1,0.7948 (reliable)
MM_deepfd008_NAI_0.01_1,0.8780 (reliable)
MM_deepfd008_NAI_0.1_1,0.8161 (reliable)
MM_deepfd008_NAI_0.2_1,0.7622 (unreliable)
MM_deepfd008_NEB_0.01_1,0.9032 (reliable)
MM_deepfd008_NEB_0.1_1,0.9603 (reliable)
MM_deepfd008_NEB_0.2_1,0.8690 (unreliable)
MM_deepfd008_NEB_0.6_1,0.6158 (reliable)
MM_deepfd008_NS_0.01_1,0.1502 (reliable)
MM_deepfd008_NS_0.1_1,0.8783 (reliable)
MM_deepfd008_NS_0.2_1,0.8230 (unreliable)
MM_deepfd008_NS_0.6_1,0.6668 (unreliable)
MM_deepfd008_NS_1.0_1,0.5760 (reliable)
MM_deepfd008_WS_0.01_1,0.8333 (reliable)
MM_deepfd008_WS_0.1_1,0.8895 (reliable)
MM_deepfd008_WS_0.2_1,0.7254 (reliable)
MM_deepfd008_WS_0.6_1,0.6258 (unreliable)
