,FM_defect4ml010_faulty
MM_defect4ml010_original0_GF_0.01_1,0.8267 (unreliable)
MM_defect4ml010_original0_LA_0.01_1,0.8328 (unreliable)
MM_defect4ml010_original0_LD_0.01_1,0.8144 (unreliable)
MM_defect4ml010_original0_LR_0.01_1,0.8061 (unreliable)
MM_defect4ml010_original0_NAI_0.01_1,0.8287 (unreliable)
MM_defect4ml010_original0_NEB_0.01_1,0.8311 (unreliable)
MM_defect4ml010_original0_NS_0.01_1,0.8245 (unreliable)
MM_defect4ml010_original0_WS_0.01_1,0.8452 (unreliable)
MM_defect4ml010_original1_GF_0.01_1,0.8255 (unreliable)
MM_defect4ml010_original1_LA_0.01_1,0.8127 (unreliable)
MM_defect4ml010_original1_LD_0.01_1,0.8118 (unreliable)
MM_defect4ml010_original1_LR_0.01_1,0.8172 (unreliable)
MM_defect4ml010_original1_NAI_0.01_1,0.8192 (unreliable)
MM_defect4ml010_original1_NEB_0.01_1,0.8043 (unreliable)
MM_defect4ml010_original1_NS_0.01_1,0.8197 (unreliable)
MM_defect4ml010_original1_WS_0.01_1,0.8140 (unreliable)
MM_defect4ml010_original2_GF_0.01_1,0.7893 (unreliable)
MM_defect4ml010_original2_LA_0.01_1,0.7930 (unreliable)
MM_defect4ml010_original2_LD_0.01_1,0.7709 (unreliable)
MM_defect4ml010_original2_LR_0.01_1,0.7697 (unreliable)
MM_defect4ml010_original2_NAI_0.01_1,0.8067 (unreliable)
MM_defect4ml010_original2_NEB_0.01_1,0.7889 (unreliable)
MM_defect4ml010_original2_NS_0.01_1,0.7736 (unreliable)
MM_defect4ml010_original2_WS_0.01_1,0.8054 (unreliable)
MM_defect4ml010_original3_GF_0.01_1,0.8027 (unreliable)
MM_defect4ml010_original3_LA_0.01_1,0.8156 (unreliable)
MM_defect4ml010_original3_LD_0.01_1,0.7872 (unreliable)
MM_defect4ml010_original3_LR_0.01_1,0.7925 (unreliable)
MM_defect4ml010_original3_NAI_0.01_1,0.8121 (unreliable)
MM_defect4ml010_original3_NEB_0.01_1,0.8155 (unreliable)
MM_defect4ml010_original3_NS_0.01_1,0.8043 (unreliable)
MM_defect4ml010_original3_WS_0.01_1,0.8000 (unreliable)
MM_defect4ml010_original4_GF_0.01_1,0.8089 (unreliable)
MM_defect4ml010_original4_LA_0.01_1,0.7893 (unreliable)
MM_defect4ml010_original4_LD_0.01_1,0.7735 (unreliable)
MM_defect4ml010_original4_LR_0.01_1,0.7857 (unreliable)
MM_defect4ml010_original4_NAI_0.01_1,0.8187 (unreliable)
MM_defect4ml010_original4_NEB_0.01_1,0.8040 (unreliable)
MM_defect4ml010_original4_NS_0.01_1,0.8084 (unreliable)
MM_defect4ml010_original4_WS_0.01_1,0.8082 (unreliable)
