,FM_deeplocalize039_faulty
MM_deeplocalize039_change_epochs_mutated0_MP_3,0.3853 (reliable)
MM_deeplocalize039_change_epochs_mutated0_MP_4,0.4668 (reliable)
MM_deeplocalize039_change_epochs_mutated0_MP_5,0.5019 (reliable)
MM_deeplocalize039_change_epochs_mutated0_MP_6,0.6455 (reliable)
MM_deeplocalize039_change_label_mutated0_MP_100,0.0333 (reliable)
MM_deeplocalize039_change_label_mutated0_MP_12.5,0.3099 (reliable)
MM_deeplocalize039_change_label_mutated0_MP_25.0,0.1593 (reliable)
MM_deeplocalize039_change_label_mutated0_MP_3.12,0.6078 (reliable)
MM_deeplocalize039_change_label_mutated0_MP_50.0,0.0369 (reliable)
MM_deeplocalize039_change_label_mutated0_MP_6.25,0.4317 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.0001,0.1353 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.0003,0.2766 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.00033,0.3050 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.00039,0.3634 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.0004,0.3765 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.00044,0.3904 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.00055,0.4871 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.0006,0.5049 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.00078,0.5758 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.00084,0.6293 (reliable)
MM_deeplocalize039_change_learning_rate_mutated0_MP_False_0.00089,0.5067 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_categorical_crossentropy,0.0208 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_categorical_hinge,0.4889 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_hinge,0.5214 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_huber_loss,0.5764 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0333 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_logcosh,0.5606 (unreliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_mean_absolute_error,0.4675 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0208 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_mean_squared_error,0.5717 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5488 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_poisson,0.4928 (reliable)
MM_deeplocalize039_change_loss_function_mutated0_MP_squared_hinge,0.1516 (reliable)
MM_deeplocalize039_change_optimisation_function_mutated0_MP_adadelta,0.0355 (unreliable)
MM_deeplocalize039_change_optimisation_function_mutated0_MP_adagrad,0.0381 (unreliable)
MM_deeplocalize039_change_optimisation_function_mutated0_MP_adam,0.6763 (reliable)
MM_deeplocalize039_change_optimisation_function_mutated0_MP_adamax,0.3191 (reliable)
MM_deeplocalize039_change_optimisation_function_mutated0_MP_nadam,0.5984 (reliable)
MM_deeplocalize039_change_optimisation_function_mutated0_MP_sgd,0.0510 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_constant_1,0.0208 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_constant_3,0.0208 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_constant_5,0.6027 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.4840 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.6319 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.6174 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.6301 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.5812 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.5441 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_he_normal_1,0.5943 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_he_normal_3,0.6241 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_he_normal_5,0.6398 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_he_uniform_1,0.6429 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_he_uniform_3,0.6361 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_he_uniform_5,0.6669 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_identity_1,0.5150 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_identity_3,0.6796 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_identity_5,0.5849 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5733 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.4896 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.6263 (unreliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6785 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.6644 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.6784 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_ones_1,0.0394 (unreliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_ones_3,0.1799 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_ones_5,0.1828 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_orthogonal_1,0.4398 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_orthogonal_3,0.6790 (unreliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_orthogonal_5,0.6097 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_random_normal_1,0.3359 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_random_normal_3,0.6962 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_random_normal_5,0.6209 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5253 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_random_uniform_3,0.7185 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_random_uniform_5,0.5975 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3375 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.6585 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.6842 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6214 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.5731 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.6208 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_zeros_1,0.0208 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_zeros_3,0.0208 (reliable)
MM_deeplocalize039_change_weights_initialisation_mutated0_MP_zeros_5,0.6428 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_12.38,0.5304 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_18.57,0.4596 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_21.66,0.4860 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_24.75,0.4249 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_30.93,0.4509 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_34.02,0.4681 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_37.12,0.4384 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_49.5,0.3053 (reliable)
MM_deeplocalize039_delete_training_data_mutated0_MP_99,0.0409 (unreliable)
MM_deeplocalize039_disable_batching_mutated0_MP,0.1061 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_100,0.0333 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_12.5,0.4010 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_15.62,0.3830 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_18.75,0.3963 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_25.0,0.3343 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_28.12,0.3720 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_31.25,0.2998 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_37.5,0.3023 (reliable)
MM_deeplocalize039_make_output_classes_overlap_mutated0_MP_50.0,0.2260 (reliable)
MM_deeplocalize039_remove_activation_function_mutated0_MP_1,0.5995 (reliable)
MM_deeplocalize039_remove_activation_function_mutated0_MP_3,0.5419 (unreliable)
MM_deeplocalize039_remove_activation_function_mutated0_MP_5,0.2175 (reliable)
MM_deeplocalize039_remove_bias_mutated0_MP_1,0.6303 (reliable)
MM_deeplocalize039_remove_bias_mutated0_MP_3,0.6602 (reliable)
MM_deeplocalize039_remove_bias_mutated0_MP_5,0.5855 (reliable)
MM_deeplocalize039_remove_validation_set_mutated0_MP,0.6705 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_100,0.0208 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_12.5,0.6302 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_18.75,0.4145 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_21.88,0.3817 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_25.0,0.5060 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_31.25,0.4917 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_34.38,0.3033 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_37.5,0.2934 (reliable)
MM_deeplocalize039_unbalance_train_data_mutated0_MP_50.0,0.1277 (reliable)
