,FM_deeplocalize028_faulty
MM_deeplocalize028_original0_GF_0.01_1,0.5556 (unreliable)
MM_deeplocalize028_original0_LD_0.01_1,0.3810 (unreliable)
MM_deeplocalize028_original0_LR_0.01_1,0.3810 (unreliable)
MM_deeplocalize028_original0_NAI_0.01_1,0.5741 (unreliable)
MM_deeplocalize028_original0_NEB_0.01_1,0.4545 (unreliable)
MM_deeplocalize028_original0_NS_0.01_1,0.5217 (unreliable)
MM_deeplocalize028_original0_WS_0.01_1,0.7714 (unreliable)
MM_deeplocalize028_original1_GF_0.01_1,0.6905 (unreliable)
MM_deeplocalize028_original1_LA_0.01_1,0.6970 (unreliable)
MM_deeplocalize028_original1_LD_0.01_1,0.6970 (unreliable)
MM_deeplocalize028_original1_LR_0.01_1,0.6970 (unreliable)
MM_deeplocalize028_original1_NAI_0.01_1,0.3689 (reliable)
MM_deeplocalize028_original1_NEB_0.01_1,0.7297 (unreliable)
MM_deeplocalize028_original1_NS_0.01_1,0.7273 (unreliable)
MM_deeplocalize028_original1_WS_0.01_1,0.6786 (unreliable)
MM_deeplocalize028_original2_GF_0.01_1,0.5294 (unreliable)
MM_deeplocalize028_original2_LA_0.01_1,0.4375 (unreliable)
MM_deeplocalize028_original2_LD_0.01_1,0.4375 (unreliable)
MM_deeplocalize028_original2_LR_0.01_1,0.4375 (unreliable)
MM_deeplocalize028_original2_NAI_0.01_1,0.4660 (unreliable)
MM_deeplocalize028_original2_NEB_0.01_1,0.4722 (unreliable)
MM_deeplocalize028_original2_NS_0.01_1,0.4750 (unreliable)
MM_deeplocalize028_original2_WS_0.01_1,0.7308 (unreliable)
MM_deeplocalize028_original3_GF_0.01_1,0.4643 (unreliable)
MM_deeplocalize028_original3_LA_0.01_1,0.4655 (unreliable)
MM_deeplocalize028_original3_LD_0.01_1,0.4464 (unreliable)
MM_deeplocalize028_original3_LR_0.01_1,0.4464 (unreliable)
MM_deeplocalize028_original3_NAI_0.01_1,0.4615 (unreliable)
MM_deeplocalize028_original3_NEB_0.01_1,0.4912 (unreliable)
MM_deeplocalize028_original3_NS_0.01_1,0.5200 (unreliable)
MM_deeplocalize028_original3_WS_0.01_1,0.6265 (unreliable)
MM_deeplocalize028_original4_GF_0.01_1,0.5217 (unreliable)
MM_deeplocalize028_original4_LA_0.01_1,0.3750 (unreliable)
MM_deeplocalize028_original4_LD_0.01_1,0.3750 (unreliable)
MM_deeplocalize028_original4_LR_0.01_1,0.3750 (unreliable)
MM_deeplocalize028_original4_NAI_0.01_1,0.5795 (unreliable)
MM_deeplocalize028_original4_NEB_0.01_1,0.4500 (unreliable)
MM_deeplocalize028_original4_WS_0.01_1,0.5366 (unreliable)
