,FM_deepfd014_faulty
MM_deepfd014_original0_GF_0.01_1,0.7172264355362946
MM_deepfd014_original0_LA_0.01_1,0.7337278106508875
MM_deepfd014_original0_NAI_0.01_1,0.6801724137931034
MM_deepfd014_original0_NEB_0.01_1,0.7360465116279071
MM_deepfd014_original0_NS_0.01_1,0.479305740987984
MM_deepfd014_original0_WS_0.01_1,0.6504854368932037
MM_deepfd014_original1_GF_0.01_1,0.04606240713224368
MM_deepfd014_original1_LA_0.01_1,0.020707506471095774
MM_deepfd014_original1_NAI_0.01_1,0.0376425855513308
MM_deepfd014_original1_NEB_0.01_1,0.032478632478632474
MM_deepfd014_original1_NS_0.01_1,0.0548102721349176
MM_deepfd014_original1_WS_0.01_1,0.026433691756272405
MM_deepfd014_original2_GF_0.01_1,0.03532277710109622
MM_deepfd014_original2_LA_0.01_1,0.03367759317467445
MM_deepfd014_original2_NAI_0.01_1,0.13124728378965667
MM_deepfd014_original2_NEB_0.01_1,0.0749173705471906
MM_deepfd014_original2_NS_0.01_1,0.09345409633594072
MM_deepfd014_original2_WS_0.01_1,0.07717157214644653
MM_deepfd014_original3_GF_0.01_1,0.3152454780361757
MM_deepfd014_original3_LA_0.01_1,0.410564225690276
MM_deepfd014_original3_NAI_0.01_1,0.3362299465240641
MM_deepfd014_original3_NEB_0.01_1,0.3368725868725869
MM_deepfd014_original3_NS_0.01_1,0.4105653382761816
MM_deepfd014_original3_WS_0.01_1,0.42539682539682544
MM_deepfd014_original4_GF_0.01_1,0.18588025022341378
MM_deepfd014_original4_LA_0.01_1,0.2
MM_deepfd014_original4_NAI_0.01_1,0.260806916426513
MM_deepfd014_original4_NEB_0.01_1,0.2421731123388582
MM_deepfd014_original4_NS_0.01_1,0.25725806451612904
MM_deepfd014_original4_WS_0.01_1,0.15110246433203636
