,FM_deepfd037_faulty
MM_deepfd037_original0_GF_0.01_1,0.0296 (reliable)
MM_deepfd037_original0_LA_0.01_1,0.8212 (reliable)
MM_deepfd037_original0_LD_0.01_1,0.6739 (reliable)
MM_deepfd037_original0_LR_0.01_1,0.6739 (reliable)
MM_deepfd037_original0_NAI_0.01_1,0.7440 (reliable)
MM_deepfd037_original0_NEB_0.01_1,0.6838 (reliable)
MM_deepfd037_original0_NS_0.01_1,0.4774 (reliable)
MM_deepfd037_original0_WS_0.01_1,0.0523 (reliable)
MM_deepfd037_original1_GF_0.01_1,0.0314 (reliable)
MM_deepfd037_original1_LA_0.01_1,0.6876 (reliable)
MM_deepfd037_original1_LD_0.01_1,0.0925 (reliable)
MM_deepfd037_original1_LR_0.01_1,0.0925 (reliable)
MM_deepfd037_original1_NAI_0.01_1,0.0314 (reliable)
MM_deepfd037_original1_NEB_0.01_1,0.0902 (reliable)
MM_deepfd037_original1_NS_0.01_1,0.0901 (reliable)
MM_deepfd037_original2_GF_0.01_1,0.2776 (reliable)
MM_deepfd037_original2_LA_0.01_1,0.8132 (reliable)
MM_deepfd037_original2_LD_0.01_1,0.3617 (reliable)
MM_deepfd037_original2_LR_0.01_1,0.3617 (reliable)
MM_deepfd037_original2_NAI_0.01_1,0.7859 (reliable)
MM_deepfd037_original2_NEB_0.01_1,0.3135 (reliable)
MM_deepfd037_original2_NS_0.01_1,0.3419 (reliable)
MM_deepfd037_original2_WS_0.01_1,0.1090 (reliable)
MM_deepfd037_original3_GF_0.01_1,0.0348 (reliable)
MM_deepfd037_original3_LA_0.01_1,0.8366 (reliable)
MM_deepfd037_original3_LD_0.01_1,0.6634 (reliable)
MM_deepfd037_original3_LR_0.01_1,0.6634 (reliable)
MM_deepfd037_original3_NAI_0.01_1,0.5856 (reliable)
MM_deepfd037_original3_NEB_0.01_1,0.6620 (reliable)
MM_deepfd037_original3_NS_0.01_1,0.6962 (reliable)
MM_deepfd037_original3_WS_0.01_1,0.4156 (reliable)
MM_deepfd037_original4_GF_0.01_1,0.0289 (reliable)
MM_deepfd037_original4_LA_0.01_1,0.0693 (reliable)
MM_deepfd037_original4_LD_0.01_1,0.1670 (reliable)
MM_deepfd037_original4_LR_0.01_1,0.1670 (reliable)
MM_deepfd037_original4_NAI_0.01_1,0.8237 (reliable)
MM_deepfd037_original4_NEB_0.01_1,0.2070 (reliable)
MM_deepfd037_original4_NS_0.01_1,0.1532 (reliable)
MM_deepfd037_original4_WS_0.01_1,0.8593 (reliable)
