,FM_cleanml002_faulty
MM_cleanml002_original0_GF_0.01_1,0.2887 (reliable)
MM_cleanml002_original0_LA_0.01_1,0.4808 (reliable)
MM_cleanml002_original0_NAI_0.01_1,0.5111 (reliable)
MM_cleanml002_original0_NEB_0.01_1,0.5149 (reliable)
MM_cleanml002_original0_NS_0.01_1,0.4830 (reliable)
MM_cleanml002_original0_WS_0.01_1,0.6039 (reliable)
MM_cleanml002_original1_GF_0.01_1,0.1995 (reliable)
MM_cleanml002_original1_LA_0.01_1,0.4189 (unreliable)
MM_cleanml002_original1_NAI_0.01_1,0.6279 (reliable)
MM_cleanml002_original1_NEB_0.01_1,0.5193 (reliable)
MM_cleanml002_original1_NS_0.01_1,0.5796 (reliable)
MM_cleanml002_original1_WS_0.01_1,0.4427 (reliable)
MM_cleanml002_original2_GF_0.01_1,0.1980 (reliable)
MM_cleanml002_original2_LA_0.01_1,0.4597 (reliable)
MM_cleanml002_original2_NEB_0.01_1,0.5233 (reliable)
MM_cleanml002_original2_NS_0.01_1,0.5911 (reliable)
MM_cleanml002_original2_WS_0.01_1,0.5613 (reliable)
MM_cleanml002_original3_GF_0.01_1,0.2450 (reliable)
MM_cleanml002_original3_LA_0.01_1,0.5140 (reliable)
MM_cleanml002_original3_NAI_0.01_1,0.4824 (reliable)
MM_cleanml002_original3_NEB_0.01_1,0.6549 (reliable)
MM_cleanml002_original3_NS_0.01_1,0.5760 (reliable)
MM_cleanml002_original3_WS_0.01_1,0.4013 (reliable)
MM_cleanml002_original4_GF_0.01_1,0.1869 (reliable)
MM_cleanml002_original4_LA_0.01_1,0.4753 (reliable)
MM_cleanml002_original4_NAI_0.01_1,0.4588 (reliable)
MM_cleanml002_original4_NEB_0.01_1,0.5209 (reliable)
MM_cleanml002_original4_NS_0.01_1,0.5569 (reliable)
