,FM_defect4ml052_faulty
MM_defect4ml052_original0_GF_0.01_1,0.4932 (reliable)
MM_defect4ml052_original0_LA_0.01_1,0.4624 (reliable)
MM_defect4ml052_original0_LD_0.01_1,0.4615 (reliable)
MM_defect4ml052_original0_LR_0.01_1,0.4615 (reliable)
MM_defect4ml052_original0_NAI_0.01_1,0.3980 (reliable)
MM_defect4ml052_original0_NEB_0.01_1,0.2523 (reliable)
MM_defect4ml052_original0_NS_0.01_1,0.2182 (reliable)
MM_defect4ml052_original0_WS_0.01_1,0.4761 (reliable)
MM_defect4ml052_original1_GF_0.01_1,0.3988 (reliable)
MM_defect4ml052_original1_LA_0.01_1,0.4183 (reliable)
MM_defect4ml052_original1_LD_0.01_1,0.4011 (reliable)
MM_defect4ml052_original1_LR_0.01_1,0.4011 (reliable)
MM_defect4ml052_original1_NAI_0.01_1,0.4460 (reliable)
MM_defect4ml052_original1_NEB_0.01_1,0.4320 (reliable)
MM_defect4ml052_original1_NS_0.01_1,0.4378 (reliable)
MM_defect4ml052_original1_WS_0.01_1,0.4173 (reliable)
MM_defect4ml052_original2_GF_0.01_1,0.4504 (reliable)
MM_defect4ml052_original2_LA_0.01_1,0.4269 (reliable)
MM_defect4ml052_original2_LD_0.01_1,0.4246 (reliable)
MM_defect4ml052_original2_LR_0.01_1,0.4246 (reliable)
MM_defect4ml052_original2_NAI_0.01_1,0.4467 (reliable)
MM_defect4ml052_original2_NEB_0.01_1,0.3775 (reliable)
MM_defect4ml052_original2_NS_0.01_1,0.3952 (reliable)
MM_defect4ml052_original2_WS_0.01_1,0.4657 (reliable)
MM_defect4ml052_original3_GF_0.01_1,0.3864 (reliable)
MM_defect4ml052_original3_LA_0.01_1,0.3931 (reliable)
MM_defect4ml052_original3_LD_0.01_1,0.3931 (reliable)
MM_defect4ml052_original3_LR_0.01_1,0.3931 (reliable)
MM_defect4ml052_original3_NAI_0.01_1,0.3841 (reliable)
MM_defect4ml052_original3_NEB_0.01_1,0.4101 (reliable)
MM_defect4ml052_original3_NS_0.01_1,0.4030 (reliable)
MM_defect4ml052_original3_WS_0.01_1,0.4076 (reliable)
MM_defect4ml052_original4_GF_0.01_1,0.4235 (reliable)
MM_defect4ml052_original4_LA_0.01_1,0.4600 (reliable)
MM_defect4ml052_original4_LD_0.01_1,0.4357 (reliable)
MM_defect4ml052_original4_LR_0.01_1,0.4357 (reliable)
MM_defect4ml052_original4_NAI_0.01_1,0.4935 (reliable)
MM_defect4ml052_original4_NEB_0.01_1,0.4337 (reliable)
MM_defect4ml052_original4_NS_0.01_1,0.4611 (reliable)
MM_defect4ml052_original4_WS_0.01_1,0.4679 (reliable)
