,FM_deepfd034_faulty
MM_deepfd034_add_noise_mutated0_MP_100,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_1,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_3,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_7,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_9,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_l2_1,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_l2_3,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_l2_7,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l1_l2_9,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l2_1,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l2_3,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l2_7,0.0000 (unreliable)
MM_deepfd034_add_weights_regularisation_mutated0_MP_l2_9,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_elu_10,0.1667 (reliable)
MM_deepfd034_change_activation_function_mutated0_MP_elu_2,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_elu_4,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_elu_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_exponential_2,0.2500 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_exponential_4,0.2500 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_exponential_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_hard_sigmoid_10,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_hard_sigmoid_4,0.2000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_hard_sigmoid_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_linear_10,0.3333 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_linear_2,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_linear_4,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_linear_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_relu_10,0.2000 (reliable)
MM_deepfd034_change_activation_function_mutated0_MP_relu_2,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_relu_4,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_relu_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_selu_10,0.1667 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_selu_2,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_selu_4,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_selu_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_sigmoid_10,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_sigmoid_2,0.2000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_sigmoid_4,0.2500 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_sigmoid_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softmax_10,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softmax_2,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softmax_4,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softmax_8,1.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softplus_10,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softplus_2,0.2000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softplus_4,0.2000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softplus_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softsign_10,0.2000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softsign_2,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softsign_4,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_softsign_8,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_tanh_10,0.3333 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_tanh_2,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_tanh_4,0.0000 (unreliable)
MM_deepfd034_change_activation_function_mutated0_MP_tanh_8,0.0000 (unreliable)
MM_deepfd034_change_batch_size_mutated0_MP_128_128,0.0000 (unreliable)
MM_deepfd034_change_batch_size_mutated0_MP_16_16,0.0000 (unreliable)
MM_deepfd034_change_batch_size_mutated0_MP_64_64,0.0000 (unreliable)
MM_deepfd034_change_batch_size_mutated0_MP_8_8,0.0000 (unreliable)
MM_deepfd034_change_epochs_mutated0_MP_1,0.0000 (unreliable)
MM_deepfd034_change_epochs_mutated0_MP_2,0.0000 (unreliable)
MM_deepfd034_change_epochs_mutated0_MP_3,0.0000 (unreliable)
MM_deepfd034_change_epochs_mutated0_MP_4,0.0000 (unreliable)
MM_deepfd034_change_epochs_mutated0_MP_6,0.0000 (unreliable)
MM_deepfd034_change_label_mutated0_MP_100,0.2000 (reliable)
MM_deepfd034_change_label_mutated0_MP_12.5,0.0000 (unreliable)
MM_deepfd034_change_label_mutated0_MP_25.0,0.0000 (unreliable)
MM_deepfd034_change_label_mutated0_MP_3.12,0.0000 (unreliable)
MM_deepfd034_change_label_mutated0_MP_50.0,0.2500 (unreliable)
MM_deepfd034_change_label_mutated0_MP_6.25,0.0000 (unreliable)
MM_deepfd034_change_learning_rate_mutated0_MP_False_0.001,0.0000 (unreliable)
MM_deepfd034_change_learning_rate_mutated0_MP_False_0.005,0.0000 (unreliable)
MM_deepfd034_change_learning_rate_mutated0_MP_False_0.007,0.0000 (unreliable)
MM_deepfd034_change_learning_rate_mutated0_MP_False_0.008,0.0000 (unreliable)
MM_deepfd034_change_learning_rate_mutated0_MP_False_0.009,0.0000 (unreliable)
MM_deepfd034_change_loss_function_mutated0_MP_categorical_crossentropy,0.0000 (unreliable)
