,FM_defect4ml100_faulty
MM_defect4ml100_change_label_mutated0_MP_25.0,0.7831 (reliable)
MM_defect4ml100_change_label_mutated0_MP_31.25,0.7469 (reliable)
MM_defect4ml100_change_label_mutated0_MP_34.38,0.7877 (reliable)
MM_defect4ml100_change_label_mutated0_MP_37.5,0.7583 (reliable)
MM_defect4ml100_change_label_mutated0_MP_50.0,0.7810 (reliable)
MM_defect4ml100_change_label_mutated0_MP_53.12,0.7641 (reliable)
MM_defect4ml100_change_label_mutated0_MP_56.25,0.7521 (reliable)
MM_defect4ml100_change_label_mutated0_MP_62.5,0.7198 (reliable)
MM_defect4ml100_change_label_mutated0_MP_75.0,0.6034 (reliable)
MM_defect4ml100_change_learning_rate_mutated0_MP_False_1e-05,0.5645 (unreliable)
MM_defect4ml100_change_learning_rate_mutated0_MP_False_6e-05,0.7203 (reliable)
MM_defect4ml100_change_learning_rate_mutated0_MP_False_7e-05,0.8119 (reliable)
MM_defect4ml100_change_learning_rate_mutated0_MP_False_8e-05,0.7188 (reliable)
MM_defect4ml100_change_learning_rate_mutated0_MP_False_9e-05,0.7230 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_binary_crossentropy,0.5294 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_categorical_hinge,0.6624 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_hinge,0.5080 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_huber_loss,0.5046 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.5792 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_logcosh,0.5088 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_mean_absolute_error,0.5013 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.4758 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_mean_squared_error,0.5336 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5063 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_poisson,0.4977 (reliable)
MM_defect4ml100_change_loss_function_mutated0_MP_squared_hinge,0.5110 (reliable)
MM_defect4ml100_change_optimisation_function_mutated0_MP_adadelta,0.7946 (reliable)
MM_defect4ml100_change_optimisation_function_mutated0_MP_adagrad,0.8496 (reliable)
MM_defect4ml100_change_optimisation_function_mutated0_MP_adam,0.9848 (reliable)
MM_defect4ml100_change_optimisation_function_mutated0_MP_adamax,0.9556 (reliable)
MM_defect4ml100_change_optimisation_function_mutated0_MP_nadam,0.8796 (reliable)
MM_defect4ml100_change_optimisation_function_mutated0_MP_rmsprop,0.9483 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_constant_1,0.4587 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_constant_2,0.4587 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_constant_3,0.5889 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.7776 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.8297 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.7411 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7731 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.7641 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.7634 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_he_normal_1,0.7660 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_he_normal_2,0.7742 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_he_normal_3,0.7170 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_he_uniform_1,0.7265 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_he_uniform_2,0.7913 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_he_uniform_3,0.8054 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_identity_1,0.7905 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_identity_2,0.6942 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_identity_3,0.7606 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7397 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.7029 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.7422 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.7948 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.7758 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.7156 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_ones_1,0.4587 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_ones_2,0.5389 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_ones_3,0.5955 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7325 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_orthogonal_2,0.7439 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_orthogonal_3,0.7759 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_random_normal_1,0.7565 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_random_normal_2,0.7784 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_random_normal_3,0.6644 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_random_uniform_1,0.7525 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_random_uniform_2,0.7171 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_random_uniform_3,0.6006 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.7708 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.7394 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.6693 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.7736 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.7423 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.7340 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_zeros_1,0.4587 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_zeros_2,0.4587 (reliable)
MM_defect4ml100_change_weights_initialisation_mutated0_MP_zeros_3,0.5554 (reliable)
MM_defect4ml100_delete_training_data_mutated0_MP_12.38,0.7170 (reliable)
MM_defect4ml100_delete_training_data_mutated0_MP_15.48,0.7009 (reliable)
MM_defect4ml100_delete_training_data_mutated0_MP_18.57,0.7265 (reliable)
MM_defect4ml100_delete_training_data_mutated0_MP_24.75,0.7598 (reliable)
MM_defect4ml100_delete_training_data_mutated0_MP_49.5,0.7141 (reliable)
MM_defect4ml100_delete_training_data_mutated0_MP_99,0.5171 (reliable)
MM_defect4ml100_disable_batching_mutated0_MP,0.5118 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_100,0.6566 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_12.5,0.7852 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_18.75,0.7600 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_21.88,0.8108 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_25.0,0.7935 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_50.0,0.7819 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_75.0,0.7598 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_78.12,0.7448 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_81.25,0.7622 (reliable)
MM_defect4ml100_make_output_classes_overlap_mutated0_MP_87.5,0.7568 (reliable)
MM_defect4ml100_remove_activation_function_mutated0_MP_1,0.7801 (reliable)
MM_defect4ml100_remove_activation_function_mutated0_MP_2,0.7454 (reliable)
MM_defect4ml100_remove_activation_function_mutated0_MP_3,0.5001 (reliable)
MM_defect4ml100_remove_bias_mutated0_MP_1,0.7855 (reliable)
MM_defect4ml100_remove_bias_mutated0_MP_2,0.7566 (reliable)
MM_defect4ml100_remove_bias_mutated0_MP_3,0.7119 (reliable)
MM_defect4ml100_unbalance_train_data_mutated0_MP_100,0.4820 (reliable)
MM_defect4ml100_unbalance_train_data_mutated0_MP_12.5,0.6834 (reliable)
MM_defect4ml100_unbalance_train_data_mutated0_MP_25.0,0.6223 (reliable)
MM_defect4ml100_unbalance_train_data_mutated0_MP_50.0,0.5612 (reliable)
MM_defect4ml100_unbalance_train_data_mutated0_MP_6.25,0.6893 (reliable)
MM_defect4ml100_unbalance_train_data_mutated0_MP_9.38,0.7146 (reliable)
