,FM_defect4ml038_faulty
MM_defect4ml038_original0_GF_0.01_1,0.4000 (unreliable)
MM_defect4ml038_original0_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original0_NAI_0.01_1,1.0000 (unreliable)
MM_defect4ml038_original0_NEB_0.01_1,0.4000 (unreliable)
MM_defect4ml038_original0_NS_0.01_1,1.0000 (unreliable)
MM_defect4ml038_original0_WS_0.01_1,0.4000 (unreliable)
MM_defect4ml038_original1_GF_0.01_1,0.6250 (unreliable)
MM_defect4ml038_original1_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original1_NAI_0.01_1,0.7857 (unreliable)
MM_defect4ml038_original1_NEB_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original1_NS_0.01_1,0.7500 (unreliable)
MM_defect4ml038_original1_WS_0.01_1,0.4000 (unreliable)
MM_defect4ml038_original2_GF_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original2_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original2_NAI_0.01_1,1.0000 (unreliable)
MM_defect4ml038_original2_NEB_0.01_1,0.7692 (unreliable)
MM_defect4ml038_original2_NS_0.01_1,0.5714 (unreliable)
MM_defect4ml038_original2_WS_0.01_1,0.4000 (unreliable)
MM_defect4ml038_original3_GF_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original3_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original3_NAI_0.01_1,0.4000 (unreliable)
MM_defect4ml038_original3_NEB_0.01_1,1.0000 (unreliable)
MM_defect4ml038_original3_WS_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original4_GF_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original4_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original4_NAI_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original4_NEB_0.01_1,1.0000 (unreliable)
MM_defect4ml038_original4_NS_0.01_1,0.0000 (unreliable)
MM_defect4ml038_original4_WS_0.01_1,0.0000 (unreliable)
