,FM_defect4ml067_faulty
MM_defect4ml067_GF_0.01_1,0.8720 (reliable)
MM_defect4ml067_GF_0.1_1,0.8686 (reliable)
MM_defect4ml067_GF_0.2_1,0.9444 (reliable)
MM_defect4ml067_GF_0.6_1,0.9341 (reliable)
MM_defect4ml067_GF_1.0_1,0.9279 (reliable)
MM_defect4ml067_LA_0.01_1,0.8869 (reliable)
MM_defect4ml067_LD_0.01_1,0.0000 (unreliable)
MM_defect4ml067_LR_0.01_1,0.5596 (reliable)
MM_defect4ml067_NAI_0.01_1,0.8857 (reliable)
MM_defect4ml067_NAI_0.1_1,0.8756 (reliable)
MM_defect4ml067_NEB_0.01_1,0.9979 (reliable)
MM_defect4ml067_NEB_0.1_1,0.8468 (unreliable)
MM_defect4ml067_NEB_0.2_1,0.7843 (reliable)
MM_defect4ml067_NS_0.01_1,0.7427 (reliable)
MM_defect4ml067_NS_0.1_1,0.7521 (reliable)
MM_defect4ml067_NS_0.2_1,0.8443 (reliable)
MM_defect4ml067_NS_0.6_1,0.6745 (reliable)
MM_defect4ml067_WS_0.01_1,0.9758 (reliable)
MM_defect4ml067_WS_0.1_1,0.8246 (reliable)
MM_defect4ml067_WS_0.2_1,0.7364 (reliable)
