,FM_deeplocalize030_faulty
MM_deeplocalize030_GF_0.01_1,1.0000 (unreliable)
MM_deeplocalize030_GF_0.1_1,0.5455 (unreliable)
MM_deeplocalize030_GF_0.2_1,0.0000 (unreliable)
MM_deeplocalize030_GF_0.6_1,0.0500 (unreliable)
MM_deeplocalize030_GF_1.0_1,0.1429 (unreliable)
MM_deeplocalize030_LA_0.01_1,0.0286 (unreliable)
MM_deeplocalize030_NAI_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_NAI_0.1_1,0.0469 (unreliable)
MM_deeplocalize030_NAI_0.2_1,0.7333 (unreliable)
MM_deeplocalize030_NEB_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_NEB_0.1_1,0.1429 (unreliable)
MM_deeplocalize030_NEB_0.2_1,0.0441 (unreliable)
MM_deeplocalize030_NS_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_WS_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_WS_0.1_1,1.0000 (unreliable)
