,FM_deeplocalize002_faulty
MM_deeplocalize002_GF_0.01_1,0.12295081967213117
MM_deeplocalize002_GF_0.1_1,0.08998435054773084
MM_deeplocalize002_GF_0.2_1,0.08123904149620105
MM_deeplocalize002_GF_0.6_1,0.08209570957095712
MM_deeplocalize002_GF_1.0_1,0.06334343156155328
MM_deeplocalize002_LA_0.01_1,0.019615889691398557
MM_deeplocalize002_LD_0.01_1,0.0
MM_deeplocalize002_LR_0.01_1,0.0
MM_deeplocalize002_NAI_0.01_1,0.1133093525179856
MM_deeplocalize002_NAI_0.1_1,0.021531548399176183
MM_deeplocalize002_NAI_0.2_1,0.015442417295507372
MM_deeplocalize002_NEB_0.01_1,0.03120862492907131
MM_deeplocalize002_NEB_0.1_1,0.02309176413843
MM_deeplocalize002_NEB_0.2_1,0.022771723945236102
MM_deeplocalize002_NEB_0.6_1,0.016116997463065216
MM_deeplocalize002_NS_0.01_1,0.030571198712791632
MM_deeplocalize002_NS_0.1_1,0.03150392017106201
MM_deeplocalize002_NS_0.2_1,0.02074761960738215
MM_deeplocalize002_NS_0.6_1,0.016736689854673185
MM_deeplocalize002_NS_1.0_1,0.014613145767644917
MM_deeplocalize002_WS_0.01_1,0.10542168674698794
MM_deeplocalize002_WS_0.1_1,0.021898905054747262
MM_deeplocalize002_WS_0.2_1,0.017550714727622024
MM_deeplocalize002_WS_0.6_1,0.014430785676109033
