,FM_cleanml006_faulty
MM_cleanml006_original0_GF_0.01_1,0.5085324232081911
MM_cleanml006_original0_LA_0.01_1,0.33869731800766284
MM_cleanml006_original0_NAI_0.01_1,0.4189814814814814
MM_cleanml006_original0_NEB_0.01_1,0.46480582524271846
MM_cleanml006_original0_NS_0.01_1,0.5019723865877712
MM_cleanml006_original0_WS_0.01_1,0.5019417475728155
MM_cleanml006_original1_GF_0.01_1,0.5011682242990655
MM_cleanml006_original1_LA_0.01_1,0.4758800521512386
MM_cleanml006_original1_NAI_0.01_1,0.3901639344262295
MM_cleanml006_original1_NEB_0.01_1,0.4801980198019802
MM_cleanml006_original1_NS_0.01_1,0.43428571428571433
MM_cleanml006_original1_WS_0.01_1,0.5093509350935093
MM_cleanml006_original2_GF_0.01_1,0.5340768277571252
MM_cleanml006_original2_LA_0.01_1,0.36006168080185047
MM_cleanml006_original2_NAI_0.01_1,0.4206411258795935
MM_cleanml006_original2_NEB_0.01_1,0.5424164524421593
MM_cleanml006_original2_NS_0.01_1,0.49440298507462693
MM_cleanml006_original2_WS_0.01_1,0.4975369458128079
MM_cleanml006_original3_GF_0.01_1,0.46786389413988655
MM_cleanml006_original3_LA_0.01_1,0.1830344434955878
MM_cleanml006_original3_NAI_0.01_1,0.44641350210970465
MM_cleanml006_original3_NEB_0.01_1,0.4693396226415094
MM_cleanml006_original3_NS_0.01_1,0.4530059271803556
MM_cleanml006_original3_WS_0.01_1,0.43963133640553
MM_cleanml006_original4_GF_0.01_1,0.45435016111707843
MM_cleanml006_original4_LA_0.01_1,0.34877896055103325
MM_cleanml006_original4_NAI_0.01_1,0.41585760517799353
MM_cleanml006_original4_NEB_0.01_1,0.48195121951219516
MM_cleanml006_original4_NS_0.01_1,0.4570858283433134
MM_cleanml006_original4_WS_0.01_1,0.43437204910292726
