,FM_defect4ml041_faulty
MM_defect4ml041_change_activation_function_mutated0_MP_hard_sigmoid_6,0.2542 (unreliable)
MM_defect4ml041_change_activation_function_mutated0_MP_hard_sigmoid_7,0.2523 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_linear_1,0.7493 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_linear_2,0.6172 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_linear_6,0.7468 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_linear_7,0.2428 (unreliable)
MM_defect4ml041_change_activation_function_mutated0_MP_relu_1,0.7224 (unreliable)
MM_defect4ml041_change_activation_function_mutated0_MP_relu_2,0.6765 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_relu_6,0.7222 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_selu_1,0.7317 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_selu_2,0.6027 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_selu_6,0.6873 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_selu_7,0.2244 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_sigmoid_1,0.2334 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_sigmoid_2,0.1914 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_sigmoid_6,0.2374 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_sigmoid_7,0.5943 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_1,0.2173 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_2,0.5439 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_6,0.2183 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_7,0.6034 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_1,0.2557 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_2,0.1914 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_6,0.4394 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_7,0.6161 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_1,0.7682 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_2,0.6316 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_6,0.7334 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_7,0.2248 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_1,0.6881 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_2,0.5478 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_6,0.7496 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_7,0.2142 (reliable)
MM_defect4ml041_change_batch_size_mutated0_MP_256_256,0.4898 (reliable)
MM_defect4ml041_change_batch_size_mutated0_MP_32_32,0.6653 (reliable)
MM_defect4ml041_change_batch_size_mutated0_MP_512_512,0.3228 (unreliable)
MM_defect4ml041_change_batch_size_mutated0_MP_64_64,0.7076 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.125_0.125_4,0.5652 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.25_0.25_4,0.6396 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.75_0.75_4,0.5464 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.9_0.9_4,0.5229 (reliable)
MM_defect4ml041_change_epochs_mutated0_MP_1,0.2922 (unreliable)
MM_defect4ml041_change_epochs_mutated0_MP_2,0.4965 (reliable)
MM_defect4ml041_change_epochs_mutated0_MP_3,0.5321 (reliable)
MM_defect4ml041_change_label_mutated0_MP_100,0.4167 (reliable)
MM_defect4ml041_change_label_mutated0_MP_25.0,0.6288 (reliable)
MM_defect4ml041_change_label_mutated0_MP_37.5,0.5389 (reliable)
MM_defect4ml041_change_label_mutated0_MP_40.62,0.4627 (reliable)
MM_defect4ml041_change_label_mutated0_MP_43.75,0.4546 (reliable)
MM_defect4ml041_change_label_mutated0_MP_50.0,0.4379 (reliable)
MM_defect4ml041_change_learning_rate_mutated0_MP_False_0.01,0.5162 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_binary_crossentropy,0.2419 (unreliable)
MM_defect4ml041_change_loss_function_mutated0_MP_categorical_hinge,0.3426 (unreliable)
MM_defect4ml041_change_loss_function_mutated0_MP_hinge,0.2103 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_huber_loss,0.2172 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.7135 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_logcosh,0.2128 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_absolute_error,0.2172 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.6091 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_squared_error,0.2165 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2079 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_poisson,0.2767 (unreliable)
MM_defect4ml041_change_loss_function_mutated0_MP_squared_hinge,0.2208 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_adagrad,0.5415 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_adam,0.6084 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_adamax,0.5971 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_nadam,0.5470 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_rmsprop,0.5888 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_sgd,0.5851 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_1,0.1914 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_2,0.1914 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_6,0.1914 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_7,0.5725 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.7347 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.5820 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.7449 (unreliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.5091 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7269 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.6423 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.7531 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.5985 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_1,0.6886 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_2,0.5833 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_6,0.7048 (unreliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_7,0.5963 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_1,0.6792 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_2,0.5574 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_6,0.6803 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_7,0.6095 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7194 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.5882 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.7394 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.5724 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6785 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.5333 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.7417 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.6147 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_1,0.6466 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_2,0.6534 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_6,0.2105 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_7,0.5615 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7004 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_2,0.6505 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_6,0.7293 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_7,0.5683 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_1,0.6789 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_2,0.5965 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_6,0.4335 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_7,0.6532 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3714 (unreliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_2,0.6698 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_6,0.6250 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_7,0.5489 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5450 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.5810 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.5150 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.5188 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.7136 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.6250 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.7402 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.5896 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_1,0.1914 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_2,0.1914 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_6,0.1914 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_7,0.5274 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_12.38,0.6968 (unreliable)
MM_defect4ml041_delete_training_data_mutated0_MP_18.57,0.7238 (unreliable)
MM_defect4ml041_delete_training_data_mutated0_MP_21.66,0.6397 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_24.75,0.6237 (unreliable)
MM_defect4ml041_delete_training_data_mutated0_MP_37.12,0.6512 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_40.22,0.5005 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_43.31,0.5300 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_49.5,0.4635 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_99,0.2183 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_100,0.3543 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_50.0,0.5683 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_56.25,0.4997 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_59.38,0.4917 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_62.5,0.4471 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_75.0,0.3570 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_1,0.7473 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_2,0.5692 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_6,0.7189 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_7,0.2330 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_1,0.7006 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_2,0.5536 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_6,0.7175 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_7,0.5758 (reliable)
MM_defect4ml041_remove_validation_set_mutated0_MP,0.7015 (unreliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_100,0.2292 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_12.5,0.6113 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_15.62,0.5225 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_18.75,0.4733 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_25.0,0.4766 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_50.0,0.2504 (reliable)
