,FM_defect4ml100_faulty
MM_defect4ml100_GF_0.01_1,0.9186 (reliable)
MM_defect4ml100_GF_0.1_1,0.7106 (reliable)
MM_defect4ml100_GF_0.2_1,0.7326 (reliable)
MM_defect4ml100_GF_0.6_1,0.8134 (reliable)
MM_defect4ml100_GF_1.0_1,0.7113 (reliable)
MM_defect4ml100_LA_0.01_1,0.8368 (reliable)
MM_defect4ml100_NAI_0.01_1,0.9170 (reliable)
MM_defect4ml100_NAI_0.1_1,0.6796 (reliable)
MM_defect4ml100_NAI_0.2_1,0.7542 (reliable)
MM_defect4ml100_NEB_0.01_1,0.7500 (reliable)
MM_defect4ml100_NEB_0.1_1,0.7100 (reliable)
MM_defect4ml100_NEB_0.2_1,0.7668 (unreliable)
MM_defect4ml100_NEB_0.6_1,0.5695 (reliable)
MM_defect4ml100_NS_0.01_1,0.8113 (reliable)
MM_defect4ml100_NS_0.1_1,0.8435 (reliable)
MM_defect4ml100_NS_0.2_1,0.6551 (reliable)
MM_defect4ml100_NS_0.6_1,0.5410 (reliable)
MM_defect4ml100_NS_1.0_1,0.5031 (reliable)
MM_defect4ml100_WS_0.01_1,0.9026 (reliable)
MM_defect4ml100_WS_0.1_1,0.7333 (reliable)
MM_defect4ml100_WS_0.2_1,0.6965 (unreliable)
MM_defect4ml100_WS_0.6_1,0.5589 (reliable)
