,FM_deeplocalize002_faulty
MM_deeplocalize002_add_noise_mutated0_MP_100,0.083778014941302
MM_deeplocalize002_add_noise_mutated0_MP_50.0,0.1213389121338912
MM_deeplocalize002_add_noise_mutated0_MP_62.5,0.11997073884418434
MM_deeplocalize002_add_noise_mutated0_MP_65.62,0.1058743169398907
MM_deeplocalize002_add_noise_mutated0_MP_68.75,0.10814332247557004
MM_deeplocalize002_add_noise_mutated0_MP_75.0,0.10156739811912227
MM_deeplocalize002_add_noise_mutated0_MP_78.12,0.1028533510285335
MM_deeplocalize002_add_noise_mutated0_MP_81.25,0.1037463976945245
MM_deeplocalize002_add_noise_mutated0_MP_87.5,0.10726846424384526
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_1,0.01527377521613833
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_3,0.014515420919767314
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_5,0.01514432849979672
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_l2_1,0.015088084066196512
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_l2_3,0.01463401088526047
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l1_l2_5,0.014503724338400047
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l2_1,0.09987029831387809
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l2_3,0.10451612903225806
MM_deeplocalize002_add_weights_regularisation_mutated0_MP_l2_5,0.07848371596369463
MM_deeplocalize002_change_activation_function_mutated0_MP_elu_1,0.2578125
MM_deeplocalize002_change_activation_function_mutated0_MP_elu_3,0.22857142857142856
MM_deeplocalize002_change_activation_function_mutated0_MP_elu_5,0.016259894459102905
MM_deeplocalize002_change_activation_function_mutated0_MP_exponential_1,0.19102749638205496
MM_deeplocalize002_change_activation_function_mutated0_MP_exponential_3,0.24915254237288137
MM_deeplocalize002_change_activation_function_mutated0_MP_exponential_5,0.021245573838783588
MM_deeplocalize002_change_activation_function_mutated0_MP_hard_sigmoid_1,0.025331369661266572
MM_deeplocalize002_change_activation_function_mutated0_MP_hard_sigmoid_3,0.026331582895723932
MM_deeplocalize002_change_activation_function_mutated0_MP_hard_sigmoid_5,0.03760045924225028
MM_deeplocalize002_change_activation_function_mutated0_MP_linear_1,0.2800953516090584
MM_deeplocalize002_change_activation_function_mutated0_MP_linear_3,0.2747252747252747
MM_deeplocalize002_change_activation_function_mutated0_MP_linear_5,0.020537962104147343
MM_deeplocalize002_change_activation_function_mutated0_MP_relu_1,0.13193885760257443
MM_deeplocalize002_change_activation_function_mutated0_MP_relu_3,0.14262295081967213
MM_deeplocalize002_change_activation_function_mutated0_MP_relu_5,0.01722684826214476
MM_deeplocalize002_change_activation_function_mutated0_MP_selu_1,0.36931818181818177
MM_deeplocalize002_change_activation_function_mutated0_MP_selu_3,0.4041811846689895
MM_deeplocalize002_change_activation_function_mutated0_MP_selu_5,0.01733267438576673
MM_deeplocalize002_change_activation_function_mutated0_MP_sigmoid_1,0.029982702287142036
MM_deeplocalize002_change_activation_function_mutated0_MP_sigmoid_3,0.029849246231155778
MM_deeplocalize002_change_activation_function_mutated0_MP_sigmoid_5,0.12469831053901852
MM_deeplocalize002_change_activation_function_mutated0_MP_softmax_1,0.01434608540925267
MM_deeplocalize002_change_activation_function_mutated0_MP_softmax_3,0.014979894659341905
MM_deeplocalize002_change_activation_function_mutated0_MP_softmax_5,0.12454742939898622
MM_deeplocalize002_change_activation_function_mutated0_MP_softplus_1,0.05585039171089209
MM_deeplocalize002_change_activation_function_mutated0_MP_softplus_3,0.06607142857142856
MM_deeplocalize002_change_activation_function_mutated0_MP_softplus_5,0.14491449144914492
MM_deeplocalize002_change_activation_function_mutated0_MP_softsign_1,0.1871401151631478
MM_deeplocalize002_change_activation_function_mutated0_MP_softsign_3,0.13363363363363365
MM_deeplocalize002_change_activation_function_mutated0_MP_softsign_5,0.020581877139254193
MM_deeplocalize002_change_activation_function_mutated0_MP_tanh_1,0.26247030878859856
MM_deeplocalize002_change_activation_function_mutated0_MP_tanh_3,0.2708074534161491
MM_deeplocalize002_change_activation_function_mutated0_MP_tanh_5,0.02649212061049758
MM_deeplocalize002_change_batch_size_mutated0_MP_1000_1000,0.42537313432835816
MM_deeplocalize002_change_batch_size_mutated0_MP_4000_4000,0.04574392831879274
MM_deeplocalize002_change_batch_size_mutated0_MP_500_500,0.6959064327485379
MM_deeplocalize002_change_batch_size_mutated0_MP_8000_8000,0.0309569334425931
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.125_0.125_2,0.12897959183673469
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.125_0.125_4,0.1408
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.25_0.25_2,0.1197289156626506
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.25_0.25_4,0.13054393305439332
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.75_0.75_2,0.08862629246676518
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.75_0.75_4,0.10026560424966799
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.9_0.9_2,0.05891805034815212
MM_deeplocalize002_change_dropout_rate_mutated0_MP_0.9_0.9_4,0.0943496801705757
MM_deeplocalize002_change_epochs_mutated0_MP_1,0.024294670846394983
MM_deeplocalize002_change_epochs_mutated0_MP_3,0.06604784005712246
MM_deeplocalize002_change_epochs_mutated0_MP_4,0.07864609258337482
MM_deeplocalize002_change_label_mutated0_MP_100,0.032370291937679624
MM_deeplocalize002_change_label_mutated0_MP_25.0,0.13278576317590687
MM_deeplocalize002_change_label_mutated0_MP_31.25,0.11117544875506662
MM_deeplocalize002_change_label_mutated0_MP_34.38,0.11705120990433315
MM_deeplocalize002_change_label_mutated0_MP_37.5,0.09073724007561437
MM_deeplocalize002_change_label_mutated0_MP_40.62,0.08444240477283158
MM_deeplocalize002_change_label_mutated0_MP_43.75,0.0821917808219178
MM_deeplocalize002_change_label_mutated0_MP_50.0,0.06371625863151287
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.001,0.020250896057347673
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0055,0.06318589956767542
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0077,0.07507360157016683
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0083,0.09419837804117281
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0089,0.09410430839002268
MM_deeplocalize002_change_learning_rate_mutated0_MP_False_0.0095,0.1461897356143079
MM_deeplocalize002_change_loss_function_mutated0_MP_categorical_crossentropy,0.9243243243243243
MM_deeplocalize002_change_loss_function_mutated0_MP_categorical_hinge,0.30547945205479454
MM_deeplocalize002_change_loss_function_mutated0_MP_hinge,0.01659160153662737
MM_deeplocalize002_change_loss_function_mutated0_MP_huber_loss,0.022591758314562078
MM_deeplocalize002_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.02441619235065695
MM_deeplocalize002_change_loss_function_mutated0_MP_logcosh,0.021533161068044794
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_absolute_error,0.01674140508221226
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.014926199772922377
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_squared_error,0.022955877815489047
MM_deeplocalize002_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.023886378308586188
MM_deeplocalize002_change_loss_function_mutated0_MP_poisson,0.10213243546576882
MM_deeplocalize002_change_loss_function_mutated0_MP_squared_hinge,0.015331900807247808
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adadelta,0.014592495288137528
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adagrad,0.01520536514509998
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adam,0.5133928571428572
MM_deeplocalize002_change_optimisation_function_mutated0_MP_adamax,0.6875
MM_deeplocalize002_change_optimisation_function_mutated0_MP_nadam,0.5117370892018779
MM_deeplocalize002_change_optimisation_function_mutated0_MP_rmsprop,0.27546296296296297
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_constant_1,0.014979894659341905
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_constant_3,0.014979894659341905
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_constant_5,0.019213767902398777
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.11605839416058394
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.13940370668815472
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.14980916030534353
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.11756168359941943
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.13125
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.13720930232558143
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_normal_1,0.35436241610738245
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_normal_3,0.1581676750216076
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_normal_5,0.12430555555555554
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_uniform_1,0.35388739946380704
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_uniform_3,0.1464318813716404
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_he_uniform_5,0.14728033472803348
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_identity_1,0.0938697318007663
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_identity_3,0.1361771944216571
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_identity_5,0.018464120856063786
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.25544100801832764
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.09378733572281961
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.05466808661696842
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.25113636363636366
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.09207317073170732
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.06408753419304417
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_ones_1,0.014979894659341905
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_ones_3,0.014244003601931947
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_ones_5,0.014979894659341905
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_orthogonal_1,0.10827586206896551
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_orthogonal_3,0.10479573712255771
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_orthogonal_5,0.06655844155844155
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_normal_1,0.36877523553162855
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_normal_3,0.4517857142857143
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_normal_5,0.0890919474585951
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_uniform_1,0.21615720524017465
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_uniform_3,0.24222222222222223
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_random_uniform_5,0.03954932168314556
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.32401524777636603
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.3905996758508914
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.06842789086184496
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.24825174825174823
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.09090909090909091
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.06637168141592921
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_zeros_1,0.014979894659341905
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_zeros_3,0.014979894659341905
MM_deeplocalize002_change_weights_initialisation_mutated0_MP_zeros_5,0.01809677598975444
MM_deeplocalize002_delete_training_data_mutated0_MP_12.38,0.12208138759172779
MM_deeplocalize002_delete_training_data_mutated0_MP_15.48,0.10735586481113321
MM_deeplocalize002_delete_training_data_mutated0_MP_18.57,0.09650582362728784
MM_deeplocalize002_delete_training_data_mutated0_MP_24.75,0.08155844155844155
MM_deeplocalize002_delete_training_data_mutated0_MP_49.5,0.054227405247813415
MM_deeplocalize002_delete_training_data_mutated0_MP_99,0.015145886320121166
MM_deeplocalize002_disable_batching_mutated0_MP,0.014464260637550906
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_100,0.03531876683627657
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_25.0,0.12285336856010569
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_37.5,0.12789968652037617
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_43.75,0.11804767309875142
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_46.88,0.11833626244874049
MM_deeplocalize002_make_output_classes_overlap_mutated0_MP_50.0,0.10144927536231885
MM_deeplocalize002_remove_activation_function_mutated0_MP_1,0.2752525252525252
MM_deeplocalize002_remove_activation_function_mutated0_MP_3,0.26415094339622647
MM_deeplocalize002_remove_activation_function_mutated0_MP_5,0.022791179517537365
MM_deeplocalize002_remove_bias_mutated0_MP_1,0.14824335904027422
MM_deeplocalize002_remove_bias_mutated0_MP_3,0.11847988077496273
MM_deeplocalize002_remove_bias_mutated0_MP_5,0.13179571663920925
MM_deeplocalize002_unbalance_train_data_mutated0_MP_100,0.015083380176128914
MM_deeplocalize002_unbalance_train_data_mutated0_MP_12.5,0.07947019867549669
MM_deeplocalize002_unbalance_train_data_mutated0_MP_25.0,0.04257767548906789
MM_deeplocalize002_unbalance_train_data_mutated0_MP_3.12,0.12276945039257675
MM_deeplocalize002_unbalance_train_data_mutated0_MP_50.0,0.02037967615857063
MM_deeplocalize002_unbalance_train_data_mutated0_MP_6.25,0.09649122807017546
