,FM_cleanml014_faulty
MM_cleanml014_change_loss_function_mutated0_MP_binary_crossentropy,0.4919 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_categorical_crossentropy,0.5341 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_categorical_hinge,0.6486 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_hinge,0.6593 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_huber_loss,0.5366 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0837 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_logcosh,0.4822 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_absolute_error,0.6596 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.5358 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_squared_error,0.5513 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.6075 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_poisson,0.5256 (reliable)
MM_cleanml014_change_loss_function_mutated0_MP_squared_hinge,0.7920 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_adadelta,0.4777 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_adagrad,0.5373 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_adamax,0.5795 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_nadam,0.5374 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_rmsprop,0.5314 (reliable)
MM_cleanml014_change_optimisation_function_mutated0_MP_sgd,0.6103 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_constant_1,0.5341 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_constant_2,0.5701 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.5311 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.5482 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5181 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.5393 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_normal_1,0.5545 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_normal_2,0.5378 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5720 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_he_uniform_2,0.5511 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_identity_1,0.5250 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_identity_2,0.5705 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5711 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.5166 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5266 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.5000 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_ones_1,0.5941 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_ones_2,0.4239 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5380 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_orthogonal_2,0.5277 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_random_normal_1,0.5680 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_random_normal_2,0.5857 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6148 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_random_uniform_2,0.5666 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5164 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.5594 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.5790 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.5221 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_zeros_1,0.5341 (reliable)
MM_cleanml014_change_weights_initialisation_mutated0_MP_zeros_2,0.5524 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_24.75,0.5353 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_37.12,0.5765 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_43.31,0.5206 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_46.41,0.5640 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_49.5,0.5779 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_74.25,0.5508 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_77.34,0.5605 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_80.44,0.5774 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_86.62,0.5648 (reliable)
MM_cleanml014_delete_training_data_mutated0_MP_99,0.3682 (reliable)
MM_cleanml014_disable_batching_mutated0_MP,0.5407 (reliable)
MM_cleanml014_make_output_classes_overlap_mutated0_MP_100,0.1088 (reliable)
MM_cleanml014_make_output_classes_overlap_mutated0_MP_12.5,0.4555 (reliable)
MM_cleanml014_make_output_classes_overlap_mutated0_MP_25.0,0.3335 (reliable)
MM_cleanml014_make_output_classes_overlap_mutated0_MP_3.12,0.5145 (reliable)
MM_cleanml014_make_output_classes_overlap_mutated0_MP_50.0,0.2647 (reliable)
MM_cleanml014_make_output_classes_overlap_mutated0_MP_6.25,0.4969 (reliable)
MM_cleanml014_remove_activation_function_mutated0_MP_1,0.6257 (reliable)
MM_cleanml014_remove_activation_function_mutated0_MP_2,0.6024 (reliable)
MM_cleanml014_remove_bias_mutated0_MP_1,0.5497 (reliable)
MM_cleanml014_remove_bias_mutated0_MP_2,0.5287 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_100,0.5360 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_25.0,0.6889 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_37.5,0.7353 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_43.75,0.7589 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_46.88,0.7500 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_50.0,0.7686 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_53.12,0.7665 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_56.25,0.7945 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_62.5,0.7861 (reliable)
MM_cleanml014_unbalance_train_data_mutated0_MP_75.0,0.7705 (reliable)
