,FM_cleanml019_faulty
MM_cleanml019_GF_0.01_1,0.5520 (reliable)
MM_cleanml019_GF_0.1_1,0.5361 (reliable)
MM_cleanml019_GF_0.2_1,0.5317 (reliable)
MM_cleanml019_GF_0.6_1,0.5359 (reliable)
MM_cleanml019_GF_1.0_1,0.5087 (reliable)
MM_cleanml019_LA_0.01_1,0.4838 (reliable)
MM_cleanml019_NAI_0.01_1,0.5232 (reliable)
MM_cleanml019_NAI_0.1_1,0.4889 (reliable)
MM_cleanml019_NAI_0.2_1,0.4670 (reliable)
MM_cleanml019_NEB_0.01_1,0.4646 (reliable)
MM_cleanml019_NEB_0.1_1,0.5270 (reliable)
MM_cleanml019_NS_0.01_1,0.5644 (reliable)
MM_cleanml019_NS_0.1_1,0.5440 (reliable)
MM_cleanml019_WS_0.01_1,0.5240 (reliable)
MM_cleanml019_WS_0.1_1,0.5433 (reliable)
MM_cleanml019_WS_0.2_1,0.4956 (reliable)
