,FM_deepfd050_faulty
MM_deepfd050_add_noise_mutated0_MP_100,0.2542529585798817
MM_deepfd050_add_noise_mutated0_MP_12.5,0.6826373626373626
MM_deepfd050_add_noise_mutated0_MP_18.75,0.6474449132676982
MM_deepfd050_add_noise_mutated0_MP_21.88,0.5768880800727935
MM_deepfd050_add_noise_mutated0_MP_25.0,0.5961015412511332
MM_deepfd050_add_noise_mutated0_MP_37.5,0.5329268292682927
MM_deepfd050_add_noise_mutated0_MP_43.75,0.5150073206442167
MM_deepfd050_add_noise_mutated0_MP_46.88,0.5171673819742489
MM_deepfd050_add_noise_mutated0_MP_50.0,0.509474436896675
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_1,0.07635421275519878
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_4,0.603228962818004
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_7,0.590074441687345
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_l2_1,0.07810650887573965
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_l2_4,0.5029345372460496
MM_deepfd050_add_weights_regularisation_mutated0_MP_l1_l2_7,0.6410379625180201
MM_deepfd050_add_weights_regularisation_mutated0_MP_l2_1,0.35704284514141693
MM_deepfd050_add_weights_regularisation_mutated0_MP_l2_4,0.6014400677678949
MM_deepfd050_add_weights_regularisation_mutated0_MP_l2_7,0.607231302625062
MM_deepfd050_change_activation_function_mutated0_MP_elu_2,0.6799356654603939
MM_deepfd050_change_activation_function_mutated0_MP_elu_5,0.5978304539975894
MM_deepfd050_change_activation_function_mutated0_MP_elu_8,0.0651812610366677
MM_deepfd050_change_activation_function_mutated0_MP_exponential_2,0.26162387231089523
MM_deepfd050_change_activation_function_mutated0_MP_exponential_5,0.4719414430115022
MM_deepfd050_change_activation_function_mutated0_MP_exponential_8,0.2570932252460915
MM_deepfd050_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2675459255770137
MM_deepfd050_change_activation_function_mutated0_MP_hard_sigmoid_5,0.4512141280353202
MM_deepfd050_change_activation_function_mutated0_MP_hard_sigmoid_8,0.36966567001902695
MM_deepfd050_change_activation_function_mutated0_MP_linear_2,0.6309992132179386
MM_deepfd050_change_activation_function_mutated0_MP_linear_5,0.6497641509433962
MM_deepfd050_change_activation_function_mutated0_MP_linear_8,0.05959005088695487
MM_deepfd050_change_activation_function_mutated0_MP_relu_2,0.6690843155031733
MM_deepfd050_change_activation_function_mutated0_MP_relu_5,0.6652152878567973
MM_deepfd050_change_activation_function_mutated0_MP_relu_8,0.04331043275019477
MM_deepfd050_change_activation_function_mutated0_MP_selu_2,0.6393188854489165
MM_deepfd050_change_activation_function_mutated0_MP_selu_5,0.5824863174354966
MM_deepfd050_change_activation_function_mutated0_MP_selu_8,0.07194742303701142
MM_deepfd050_change_activation_function_mutated0_MP_sigmoid_2,0.2429775280898876
MM_deepfd050_change_activation_function_mutated0_MP_sigmoid_5,0.3273771537970645
MM_deepfd050_change_activation_function_mutated0_MP_sigmoid_8,0.6534788540245566
MM_deepfd050_change_activation_function_mutated0_MP_softmax_2,0.3418230563002681
MM_deepfd050_change_activation_function_mutated0_MP_softmax_5,0.43119266055045874
MM_deepfd050_change_activation_function_mutated0_MP_softmax_8,0.03248771321191096
MM_deepfd050_change_activation_function_mutated0_MP_softplus_2,0.24122412241224123
MM_deepfd050_change_activation_function_mutated0_MP_softplus_5,0.5678416224046353
MM_deepfd050_change_activation_function_mutated0_MP_softplus_8,0.34599390074854447
MM_deepfd050_change_activation_function_mutated0_MP_softsign_2,0.6923442700903473
MM_deepfd050_change_activation_function_mutated0_MP_softsign_5,0.6560142032845095
MM_deepfd050_change_activation_function_mutated0_MP_softsign_8,0.056094420600858376
MM_deepfd050_change_activation_function_mutated0_MP_tanh_2,0.6894463667820069
MM_deepfd050_change_activation_function_mutated0_MP_tanh_5,0.6608113759933083
MM_deepfd050_change_activation_function_mutated0_MP_tanh_8,0.23081872285668337
MM_deepfd050_change_batch_size_mutated0_MP_1024_1024,0.46563904945407847
MM_deepfd050_change_batch_size_mutated0_MP_128_128,0.5137485970819304
MM_deepfd050_change_batch_size_mutated0_MP_2048_2048,0.27775432672013517
MM_deepfd050_change_batch_size_mutated0_MP_256_256,0.6152959262106072
MM_deepfd050_change_dropout_rate_mutated0_MP_0.125_0.125_3,0.6565617805065234
MM_deepfd050_change_dropout_rate_mutated0_MP_0.125_0.125_6,0.6995884773662552
MM_deepfd050_change_dropout_rate_mutated0_MP_0.25_0.25_3,0.621697357886309
MM_deepfd050_change_dropout_rate_mutated0_MP_0.25_0.25_6,0.6184519155590306
MM_deepfd050_change_dropout_rate_mutated0_MP_0.75_0.75_3,0.4268947015425889
