,FM_deepfd036_faulty
MM_deepfd036_original0_GF_0.01_1,0.4343 (unreliable)
MM_deepfd036_original0_LA_0.01_1,0.0112 (unreliable)
MM_deepfd036_original0_LD_0.01_1,0.3913 (reliable)
MM_deepfd036_original0_LR_0.01_1,0.3913 (reliable)
MM_deepfd036_original0_NAI_0.01_1,0.0292 (reliable)
MM_deepfd036_original0_NEB_0.01_1,0.0467 (unreliable)
MM_deepfd036_original0_NS_0.01_1,0.4245 (unreliable)
MM_deepfd036_original0_WS_0.01_1,0.4159 (reliable)
MM_deepfd036_original1_GF_0.01_1,0.3309 (reliable)
MM_deepfd036_original1_LA_0.01_1,0.3082 (reliable)
MM_deepfd036_original1_LD_0.01_1,0.3088 (reliable)
MM_deepfd036_original1_LR_0.01_1,0.3088 (reliable)
MM_deepfd036_original1_NAI_0.01_1,0.0282 (reliable)
MM_deepfd036_original1_NEB_0.01_1,0.3546 (reliable)
MM_deepfd036_original1_NS_0.01_1,0.3394 (reliable)
MM_deepfd036_original1_WS_0.01_1,0.3377 (reliable)
MM_deepfd036_original2_GF_0.01_1,0.2988 (reliable)
MM_deepfd036_original2_LA_0.01_1,0.0151 (reliable)
MM_deepfd036_original2_LD_0.01_1,0.2601 (reliable)
MM_deepfd036_original2_LR_0.01_1,0.2601 (reliable)
MM_deepfd036_original2_NAI_0.01_1,0.0197 (reliable)
MM_deepfd036_original2_NEB_0.01_1,0.2874 (reliable)
MM_deepfd036_original2_NS_0.01_1,0.2938 (reliable)
MM_deepfd036_original2_WS_0.01_1,0.2956 (reliable)
MM_deepfd036_original3_GF_0.01_1,0.3423 (reliable)
MM_deepfd036_original3_LA_0.01_1,0.3478 (reliable)
MM_deepfd036_original3_LD_0.01_1,0.3453 (reliable)
MM_deepfd036_original3_LR_0.01_1,0.3453 (reliable)
MM_deepfd036_original3_NAI_0.01_1,0.0310 (reliable)
MM_deepfd036_original3_NEB_0.01_1,0.3875 (unreliable)
MM_deepfd036_original3_NS_0.01_1,0.3758 (unreliable)
MM_deepfd036_original3_WS_0.01_1,0.0511 (reliable)
MM_deepfd036_original4_GF_0.01_1,0.3806 (reliable)
MM_deepfd036_original4_LA_0.01_1,0.0129 (unreliable)
MM_deepfd036_original4_LD_0.01_1,0.3538 (reliable)
MM_deepfd036_original4_LR_0.01_1,0.3538 (reliable)
MM_deepfd036_original4_NAI_0.01_1,0.0485 (reliable)
MM_deepfd036_original4_NEB_0.01_1,0.0347 (unreliable)
MM_deepfd036_original4_NS_0.01_1,0.0571 (reliable)
MM_deepfd036_original4_WS_0.01_1,0.0559 (unreliable)
