,FM_cleanml006_faulty
MM_cleanml006_GF_0.01_1,0.5134 (unreliable)
MM_cleanml006_GF_0.1_1,0.4083 (unreliable)
MM_cleanml006_GF_0.2_1,0.2878 (reliable)
MM_cleanml006_GF_0.6_1,0.2022 (reliable)
MM_cleanml006_GF_1.0_1,0.1925 (reliable)
MM_cleanml006_LA_0.01_1,0.3043 (unreliable)
MM_cleanml006_NAI_0.01_1,0.4284 (unreliable)
MM_cleanml006_NAI_0.1_1,0.2345 (reliable)
MM_cleanml006_NAI_0.2_1,0.1809 (reliable)
MM_cleanml006_NEB_0.01_1,0.5066 (unreliable)
MM_cleanml006_NS_0.01_1,0.5063 (unreliable)
MM_cleanml006_NS_0.1_1,0.2702 (reliable)
MM_cleanml006_WS_0.01_1,0.4942 (unreliable)
